date,ticker,open,high,low,close,adjusted_close,volume,sma_short,sma_long,vix
2023-02-08,AMZN,102.04000091552734,102.66999816894531,98.77999877929688,100.05000305175781,100.05000305175781,75878300,104.1280014038086,99.6435001373291,19.6299991607666
2023-02-09,AMZN,101.31999969482422,101.77999877929688,97.56999969482422,98.23999786376953,98.23999786376953,64622500,101.19400024414062,99.80100021362304,20.709999084472656
2023-02-10,AMZN,97.55999755859375,98.81999969482422,96.2300033569336,97.61000061035156,97.61000061035156,52740100,100.03800048828126,99.91800041198731,20.530000686645508
2023-02-13,AMZN,97.8499984741211,99.68000030517578,96.91000366210938,99.54000091552734,99.54000091552734,52841500,99.51000061035157,99.98900032043457,20.34000015258789
2023-02-14,AMZN,98.41000366210938,100.91999816894531,97.5199966430664,99.69999694824219,99.69999694824219,56202900,99.02799987792969,100.17150001525879,18.90999984741211
2023-02-15,AMZN,99.08999633789062,101.16999816894531,98.44999694824219,101.16000366210938,101.16000366210938,47957600,99.25,100.45650024414063,18.229999542236328
2023-02-16,AMZN,99.20999908447266,100.62999725341797,98.0999984741211,98.1500015258789,98.1500015258789,56339200,99.23200073242188,100.68000030517578,20.170000076293945
2023-02-17,AMZN,97.80000305175781,97.94000244140625,95.6500015258789,97.19999694824219,97.19999694824219,60029400,99.15,100.6775001525879,20.020000457763672
2023-02-21,AMZN,95.33999633789062,95.61000061035156,94.2699966430664,94.58000183105469,94.58000183105469,56580400,98.15800018310547,100.5305004119873,22.8700008392334
2023-02-22,AMZN,95.0999984741211,97.01000213623047,94.80000305175781,95.79000091552734,95.79000091552734,59534100,97.3760009765625,100.50400047302246,22.290000915527344
2023-02-23,AMZN,96.12000274658203,96.43000030517578,93.66999816894531,95.81999969482422,95.81999969482422,48467000,96.30800018310546,100.43600044250488,21.139999389648438
2023-02-24,AMZN,93.52999877929688,94.13999938964844,92.31999969482422,93.5,93.5,57053800,95.37799987792968,100.15000038146972,21.670000076293945
2023-02-27,AMZN,94.27999877929688,94.77999877929688,93.13999938964844,93.76000213623047,93.76000213623047,47470300,94.69000091552735,99.72600059509277,20.950000762939453
2023-02-28,AMZN,93.13999938964844,94.69000244140625,92.91999816894531,94.2300033569336,94.2300033569336,43959300,94.62000122070313,99.41000061035156,20.700000762939453
2023-03-01,AMZN,93.87000274658203,94.68000030517578,91.58999633789062,92.16999816894531,92.16999816894531,52299500,93.89600067138672,98.86200065612793,20.579999923706055
2023-03-02,AMZN,91.41000366210938,92.2300033569336,90.38999938964844,92.12999725341797,92.12999725341797,55509400,93.15800018310547,98.21100044250488,19.59000015258789
2023-03-03,AMZN,92.73999786376953,94.94000244140625,92.66000366210938,94.9000015258789,94.9000015258789,55759600,93.43800048828125,97.31050033569336,18.489999771118164
2023-03-06,AMZN,95.19000244140625,96.55000305175781,93.73999786376953,93.75,93.75,52112400,93.43600006103516,96.82850036621093,18.610000610351562
2023-03-07,AMZN,94.05999755859375,95.08999633789062,92.77999877929688,93.55000305175781,93.55000305175781,49100700,93.3,96.39700050354004,19.59000015258789
2023-03-08,AMZN,93.5999984741211,94.16999816894531,92.18000030517578,93.91999816894531,93.91999816894531,44899100,93.65,95.98750038146973,19.110000610351562
2023-03-09,AMZN,93.68000030517578,96.20999908447266,92.18000030517578,92.25,92.25,56218700,93.6740005493164,95.59750022888184,22.610000610351562
2023-03-10,AMZN,92.66999816894531,93.56999969482422,90.25,90.7300033569336,90.7300033569336,69827500,92.84000091552734,95.22200050354004,24.799999237060547
2023-03-13,AMZN,89.97000122070312,94.0199966430664,88.12000274658203,92.43000030517578,92.43000030517578,72397100,92.5760009765625,94.96300048828125,26.520000457763672
2023-03-14,AMZN,93.83000183105469,95.06999969482422,92.70999908447266,94.87999725341797,94.87999725341797,60912700,92.84199981689453,94.73000030517578,23.729999542236328
2023-03-15,AMZN,93.22000122070312,96.66999816894531,93.06999969482422,96.19999694824219,96.19999694824219,70731800,93.29799957275391,94.55500030517578,26.139999389648438
2023-03-16,AMZN,95.75,100.98999786376953,95.61000061035156,100.04000091552734,100.04000091552734,84446900,94.85599975585937,94.49900016784667,22.989999771118164
2023-03-17,AMZN,99.79000091552734,100.66000366210938,97.45999908447266,98.94999694824219,98.94999694824219,87300200,96.4999984741211,94.53899993896485,25.510000228881836
2023-03-20,AMZN,98.41000366210938,98.4800033569336,95.69999694824219,97.70999908447266,97.70999908447266,62388900,97.55599822998047,94.56450004577637,24.149999618530273
2023-03-21,AMZN,98.13999938964844,100.8499984741211,98.0,100.61000061035156,100.61000061035156,58597300,98.70199890136719,94.86599998474121,21.3799991607666
2023-03-22,AMZN,100.44999694824219,102.0999984741211,98.61000061035156,98.69999694824219,98.69999694824219,57475400,99.20199890136719,95.01149978637696,22.260000228881836
2023-03-23,AMZN,100.43000030517578,101.05999755859375,97.62000274658203,98.70999908447266,98.70999908447266,57559300,98.93599853515624,95.15599975585937,22.610000610351562
2023-03-24,AMZN,98.06999969482422,98.30000305175781,96.4000015258789,98.12999725341797,98.12999725341797,56095400,98.77199859619141,95.38749961853027,21.739999771118164
2023-03-27,AMZN,99.06999969482422,99.33999633789062,97.08000183105469,98.04000091552734,98.04000091552734,46721300,98.83799896240234,95.60149955749512,20.600000381469727
2023-03-28,AMZN,98.11000061035156,98.44000244140625,96.29000091552734,97.23999786376953,97.23999786376953,38720100,98.16399841308593,95.75199928283692,19.969999313354492
2023-03-29,AMZN,98.69000244140625,100.41999816894531,98.55999755859375,100.25,100.25,49783300,98.4739990234375,96.15599937438965,19.1200008392334
2023-03-30,AMZN,101.55000305175781,103.04000091552734,101.01000213623047,102.0,102.0,53633400,99.13199920654297,96.64949951171874,19.020000457763672
2023-03-31,AMZN,102.16000366210938,103.48999786376953,101.94999694824219,103.29000091552734,103.29000091552734,56750300,100.16399993896485,97.06899948120117,18.700000762939453
2023-04-03,AMZN,102.30000305175781,103.29000091552734,101.43000030517578,102.41000366210938,102.41000366210938,41135700,101.03800048828126,97.50199966430664,18.549999237060547
2023-04-04,AMZN,102.75,104.19999694824219,102.11000061035156,103.94999694824219,103.94999694824219,48662500,102.38000030517578,98.02199935913086,19.0
2023-04-05,AMZN,103.91000366210938,103.91000366210938,100.75,101.0999984741211,101.0999984741211,45175400,102.55,98.38099937438965,19.079999923706055
2023-04-06,AMZN,100.75,102.37999725341797,99.80000305175781,102.05999755859375,102.05999755859375,43808000,102.56199951171875,98.87149925231934,18.399999618530273
2023-04-10,AMZN,100.95999908447266,102.19999694824219,99.56999969482422,102.16999816894531,102.16999816894531,37261200,102.33799896240234,99.44349899291993,18.969999313354492
2023-04-11,AMZN,100.80000305175781,101.0,99.01000213623047,99.91999816894531,99.91999816894531,60417800,101.83999786376953,99.8179988861084,19.100000381469727
2023-04-12,AMZN,100.4000015258789,100.51000213623047,97.70999908447266,97.83000183105469,97.83000183105469,56735000,100.61599884033203,99.96549911499024,19.09000015258789
2023-04-13,AMZN,98.94999694824219,102.56999969482422,98.70999908447266,102.4000015258789,102.4000015258789,67925100,100.8759994506836,100.27549934387207,17.799999237060547
2023-04-14,AMZN,102.06999969482422,103.19999694824219,101.11000061035156,102.51000213623047,102.51000213623047,51450500,100.96600036621093,100.39899940490723,17.06999969482422
2023-04-17,AMZN,103.16000366210938,103.7300033569336,101.58999633789062,102.73999786376953,102.73999786376953,39919500,101.08000030517579,100.5884994506836,16.950000762939453
2023-04-18,AMZN,103.94999694824219,104.19999694824219,101.5199966430664,102.30000305175781,102.30000305175781,39790500,101.55600128173828,100.81799964904785,16.829999923706055
2023-04-19,AMZN,101.58000183105469,105.12000274658203,101.38999938964844,104.30000305175781,104.30000305175781,58398900,102.85000152587891,101.00249977111817,16.459999084472656
2023-04-20,AMZN,103.52999877929688,105.25,103.20999908447266,103.80999755859375,103.80999755859375,57696900,103.13200073242187,101.25799980163575,17.170000076293945
2023-04-21,AMZN,106.0999984741211,108.1500015258789,105.08000183105469,106.95999908447266,106.95999908447266,86774200,104.02200012207031,101.67049980163574,16.770000457763672
2023-04-24,AMZN,107.66000366210938,109.2300033569336,105.06999969482422,106.20999908447266,106.20999908447266,69575600,104.71600036621093,102.07449989318847,16.889999389648438
2023-04-25,AMZN,104.91000366210938,105.44999694824219,102.44999694824219,102.56999969482422,102.56999969482422,65026800,104.76999969482422,102.30099983215332,18.760000228881836
2023-04-26,AMZN,105.04000091552734,106.62000274658203,104.0999984741211,104.9800033569336,104.9800033569336,73803800,104.90599975585937,102.68800010681153,18.84000015258789
2023-04-27,AMZN,108.16000366210938,110.86000061035156,106.80000305175781,109.81999969482422,109.81999969482422,149961200,106.10800018310547,103.16650009155273,17.030000686645508
2023-04-28,AMZN,107.7300033569336,109.4800033569336,104.33000183105469,105.44999694824219,105.44999694824219,130715900,105.80599975585938,103.33899993896485,15.779999732971191
2023-05-01,AMZN,104.94999694824219,105.2300033569336,101.81999969482422,102.05000305175781,102.05000305175781,74728100,104.9740005493164,103.27700004577636,16.079999923706055
2023-05-02,AMZN,101.47000122070312,103.9000015258789,101.1500015258789,103.62999725341797,103.62999725341797,73469400,105.18600006103516,103.3379997253418,17.780000686645508
2023-05-03,AMZN,103.73999786376953,105.95999908447266,103.27999877929688,103.6500015258789,103.6500015258789,65051900,104.91999969482421,103.32299995422363,18.34000015258789
2023-05-04,AMZN,104.04000091552734,105.38999938964844,103.30999755859375,104.0,104.0,45345500,103.75599975585938,103.46800003051757,20.09000015258789
2023-05-05,AMZN,104.2699966430664,105.76000213623047,103.55000305175781,105.66000366210938,105.66000366210938,56951700,103.79800109863281,103.64800033569335,17.190000534057617
2023-05-08,AMZN,105.04000091552734,106.0999984741211,104.69999694824219,105.83000183105469,105.83000183105469,49430900,104.55400085449219,103.83100051879883,16.979999542236328
2023-05-09,AMZN,105.4800033569336,106.79000091552734,105.16000366210938,106.62000274658203,106.62000274658203,44089400,105.152001953125,104.16600074768067,17.709999084472656
2023-05-10,AMZN,108.0999984741211,110.66999816894531,108.05000305175781,110.19000244140625,110.19000244140625,78627600,106.46000213623047,104.78400077819825,16.940000534057617
2023-05-11,AMZN,111.02999877929688,113.27999877929688,110.48999786376953,112.18000030517578,112.18000030517578,74924800,108.09600219726562,105.27300071716309,16.93000030517578
2023-05-12,AMZN,112.16000366210938,112.63999938964844,109.31999969482422,110.26000213623047,110.26000213623047,49852700,109.01600189208985,105.66050071716309,17.030000686645508
2023-05-15,AMZN,111.1500015258789,112.29000091552734,109.25,111.19999694824219,111.19999694824219,53011100,110.09000091552734,106.08350067138672,17.1200008392334
2023-05-16,AMZN,111.05000305175781,114.79000091552734,111.05000305175781,113.4000015258789,113.4000015258789,71472900,111.44600067138671,106.63850059509278,17.989999771118164
2023-05-17,AMZN,114.88999938964844,115.83000183105469,114.22000122070312,115.5,115.5,65655200,112.50800018310547,107.19850044250488,16.8700008392334
2023-05-18,AMZN,116.69000244140625,118.5999984741211,116.33999633789062,118.1500015258789,118.1500015258789,73174100,113.70200042724609,107.91550064086914,16.049999237060547
2023-05-19,AMZN,118.16000366210938,118.30999755859375,115.69999694824219,116.25,116.25,55056300,114.9,108.3800006866455,16.809999465942383
2023-05-22,AMZN,116.7699966430664,116.7699966430664,114.25,115.01000213623047,115.01000213623047,70741100,115.66200103759766,108.8200008392334,17.209999084472656
2023-05-23,AMZN,114.2699966430664,117.13999938964844,113.77999877929688,114.98999786376953,114.98999786376953,67576300,115.98000030517578,109.44100074768066,18.530000686645508
2023-05-24,AMZN,115.3499984741211,117.33999633789062,115.0199966430664,116.75,116.75,63487900,116.23000030517578,110.02950057983398,20.030000686645508
2023-05-25,AMZN,116.62999725341797,116.87000274658203,114.30999755859375,115.0,115.0,66496700,115.6,110.28850059509277,19.139999389648438
2023-05-26,AMZN,116.04000091552734,121.5,116.0199966430664,120.11000061035156,120.11000061035156,96779900,116.37200012207032,111.02150077819825,17.950000762939453
2023-05-30,AMZN,122.37000274658203,122.91999816894531,119.86000061035156,121.66000366210938,121.66000366210938,64314800,117.70200042724609,112.00200080871582,17.459999084472656
2023-05-31,AMZN,121.44999694824219,122.04000091552734,119.16999816894531,120.58000183105469,120.58000183105469,72800800,118.82000122070312,112.84950103759766,17.940000534057617
2023-06-01,AMZN,120.69000244140625,123.48999786376953,119.93000030517578,122.7699966430664,122.7699966430664,54375100,120.02400054931641,113.80550079345703,15.649999618530273
2023-06-02,AMZN,124.91999816894531,126.38999938964844,124.0199966430664,124.25,124.25,61264400,121.8740005493164,114.81800079345703,14.600000381469727
2023-06-05,AMZN,123.36000061035156,125.80000305175781,123.02999877929688,125.30000305175781,125.30000305175781,47950100,122.91200103759766,115.80000076293945,14.729999542236328
2023-06-06,AMZN,125.06999969482422,127.4000015258789,125.0,126.61000061035156,126.61000061035156,45695200,123.9020004272461,116.8390007019043,13.960000038146973
2023-06-07,AMZN,127.01000213623047,127.37000274658203,120.62999725341797,121.2300033569336,121.2300033569336,95663300,124.03200073242188,117.56950073242187,13.9399995803833
2023-06-08,AMZN,123.01000213623047,125.62999725341797,122.26000213623047,124.25,124.25,62159300,124.3280014038086,118.27250061035156,13.649999618530273
2023-06-09,AMZN,124.08000183105469,125.80000305175781,123.19000244140625,123.43000030517578,123.43000030517578,51396000,124.16400146484375,118.83500061035156,13.829999923706055
2023-06-12,AMZN,124.0199966430664,126.77999877929688,123.52999877929688,126.56999969482422,126.56999969482422,51338000,124.41800079345703,119.65050048828125,15.010000228881836
2023-06-13,AMZN,128.1199951171875,128.41000366210938,125.18000030517578,126.66000366210938,126.66000366210938,50564800,124.4280014038086,120.4235008239746,14.609999656677246
2023-06-14,AMZN,126.69999694824219,126.94999694824219,124.12000274658203,126.41999816894531,126.41999816894531,52422500,125.46600036621093,121.07450065612792,13.880000114440918
2023-06-15,AMZN,125.20999908447266,127.69000244140625,124.31999969482422,127.11000061035156,127.11000061035156,60458500,126.03800048828126,121.65500068664551,14.5
2023-06-16,AMZN,127.70999908447266,127.9000015258789,125.30000305175781,125.48999786376953,125.48999786376953,84247100,126.45,122.02200050354004,13.539999961853027
2023-06-20,AMZN,124.97000122070312,127.25,124.5,125.77999877929688,125.77999877929688,56930100,126.29199981689453,122.49850044250488,13.880000114440918
2023-06-21,AMZN,125.63999938964844,126.7300033569336,123.8499984741211,124.83000183105469,124.83000183105469,52137700,125.92599945068359,122.9895004272461,13.199999809265137
2023-06-22,AMZN,125.30999755859375,130.3300018310547,125.13999938964844,130.14999389648438,130.14999389648438,90354600,126.6719985961914,123.74750022888183,12.90999984741211
2023-06-23,AMZN,129.11000061035156,130.83999633789062,128.27999877929688,129.3300018310547,129.3300018310547,71927800,127.11599884033203,124.37650032043457,13.4399995803833
2023-06-26,AMZN,129.3300018310547,131.49000549316406,127.0999984741211,127.33000183105469,127.33000183105469,59989300,127.48399963378907,124.99300041198731,14.25
2023-06-27,AMZN,128.6300048828125,130.08999633789062,127.55000305175781,129.17999267578125,129.17999267578125,46801000,128.16399841308595,125.44650001525879,13.739999771118164
2023-06-28,AMZN,128.94000244140625,131.47999572753906,128.44000244140625,129.0399932861328,129.0399932861328,52149500,129.00599670410156,125.81549949645996,13.430000305175781
2023-06-29,AMZN,128.77000427246094,129.25999450683594,127.26000213623047,127.9000015258789,127.9000015258789,40761000,128.55599822998047,126.18149948120117,13.539999961853027
2023-06-30,AMZN,129.47000122070312,131.25,128.9499969482422,130.36000061035156,130.36000061035156,54350700,128.76199798583986,126.56099967956543,13.59000015258789
2023-07-03,AMZN,130.82000732421875,131.85000610351562,130.07000732421875,130.22000122070312,130.22000122070312,28264800,129.33999786376953,126.85949974060058,13.569999694824219
2023-07-05,AMZN,130.24000549316406,131.39999389648438,129.63999938964844,130.3800048828125,130.3800048828125,35895400,129.5800003051758,127.11349983215332,14.180000305175781
2023-07-06,AMZN,128.25,128.72999572753906,127.37000274658203,128.36000061035156,128.36000061035156,40639900,129.44400177001953,127.20099983215331,15.4399995803833
2023-07-07,AMZN,128.58999633789062,130.97000122070312,128.1300048828125,129.77999877929688,129.77999877929688,41992300,129.82000122070312,127.62849960327148,14.829999923706055
2023-07-10,AMZN,129.07000732421875,129.27999877929688,125.91999816894531,127.12999725341797,127.12999725341797,61889300,129.17400054931642,127.77249946594239,15.069999694824219
2023-07-11,AMZN,127.75,129.77000427246094,127.3499984741211,128.77999877929688,128.77999877929688,49951500,128.88600006103516,128.03999938964844,14.84000015258789
2023-07-12,AMZN,130.30999755859375,131.25999450683594,128.8300018310547,130.8000030517578,130.8000030517578,54022800,128.96999969482422,128.25149955749512,13.539999961853027
2023-07-13,AMZN,134.0399932861328,134.6699981689453,132.7100067138672,134.3000030517578,134.3000030517578,61170900,130.15800018310546,128.63349952697754,13.609999656677246
2023-07-14,AMZN,134.05999755859375,136.64999389648438,134.05999755859375,134.67999267578125,134.67999267578125,54487100,131.13799896240235,129.04649925231934,13.34000015258789
2023-07-17,AMZN,134.55999755859375,135.6199951171875,133.2100067138672,133.55999755859375,133.55999755859375,48450200,132.4239990234375,129.36899909973144,13.479999542236328
2023-07-18,AMZN,132.7100067138672,133.86000061035156,131.35000610351562,132.8300018310547,132.8300018310547,54882900,133.23399963378907,129.7359992980957,13.300000190734863
2023-07-19,AMZN,133.38999938964844,135.99000549316406,132.52999877929688,135.36000061035156,135.36000061035156,54531000,134.1459991455078,130.21499938964843,13.760000228881836
2023-07-20,AMZN,134.07000732421875,134.7899932861328,129.3300018310547,129.9600067138672,129.9600067138672,59820600,133.2779998779297,130.47149963378905,13.989999771118164
2023-07-21,AMZN,131.33999633789062,131.3699951171875,128.4199981689453,130.0,130.0,133307300,132.34200134277344,130.46399993896483,13.600000381469727
2023-07-24,AMZN,130.30999755859375,131.66000366210938,128.35000610351562,128.8000030517578,128.8000030517578,45591100,131.39000244140624,130.4375,13.90999984741211
2023-07-25,AMZN,129.30999755859375,129.5800018310547,128.52999877929688,129.1300048828125,129.1300048828125,39236700,130.6500030517578,130.5275001525879,13.859999656677246
2023-07-26,AMZN,126.51000213623047,129.0800018310547,126.11000061035156,128.14999389648438,128.14999389648438,53910100,129.20800170898437,130.47600021362305,13.1899995803833
2023-07-27,AMZN,131.0,132.6300048828125,127.79000091552734,128.25,128.25,52610700,128.86600036621093,130.4365005493164,14.40999984741211
2023-07-28,AMZN,129.69000244140625,133.00999450683594,129.3300018310547,132.2100067138672,132.2100067138672,46317400,129.30800170898436,130.65200080871583,13.329999923706055
2023-07-31,AMZN,133.1999969482422,133.8699951171875,132.3800048828125,133.67999267578125,133.67999267578125,41901500,130.28399963378905,130.8180004119873,13.630000114440918
2023-08-01,AMZN,133.5500030517578,133.69000244140625,131.6199951171875,131.69000244140625,131.69000244140625,42098500,130.7959991455078,130.89150047302246,13.930000305175781
2023-08-02,AMZN,130.14999389648438,130.22999572753906,126.81999969482422,128.2100067138672,128.2100067138672,51027600,130.80800170898436,130.7830005645752,16.09000015258789
2023-08-03,AMZN,127.4800033569336,129.83999633789062,126.41000366210938,128.91000366210938,128.91000366210938,88585200,130.94000244140625,130.81050071716308,15.920000076293945
2023-08-04,AMZN,141.05999755859375,143.6300048828125,139.32000732421875,139.57000732421875,139.57000732421875,153128500,132.41200256347656,131.30000114440918,17.100000381469727
2023-08-07,AMZN,140.99000549316406,142.5399932861328,138.9499969482422,142.22000122070312,142.22000122070312,71213100,134.12000427246093,132.05450134277345,15.770000457763672
2023-08-08,AMZN,140.6199951171875,140.83999633789062,138.4199981689453,139.94000244140625,139.94000244140625,51710500,135.77000427246094,132.6125015258789,15.989999771118164
2023-08-09,AMZN,139.97000122070312,140.32000732421875,137.10000610351562,137.85000610351562,137.85000610351562,50017300,137.69800415039063,132.9650016784668,15.960000038146973
2023-08-10,AMZN,139.07000732421875,140.41000366210938,137.49000549316406,138.55999755859375,138.55999755859375,58928400,139.6280029296875,133.1780014038086,15.850000381469727
2023-08-11,AMZN,137.39999389648438,139.3300018310547,137.0,138.41000366210938,138.41000366210938,42905800,139.39600219726563,133.364501953125,14.84000015258789
2023-08-14,AMZN,138.3000030517578,140.58999633789062,137.75,140.57000732421875,140.57000732421875,47148700,139.06600341796874,133.71500244140626,14.819999694824219
2023-08-15,AMZN,140.0500030517578,141.27999877929688,137.22999572753906,137.6699981689453,137.6699981689453,42781500,138.61200256347655,133.95700225830078,16.459999084472656
2023-08-16,AMZN,137.19000244140625,137.27000427246094,135.00999450683594,135.07000732421875,135.07000732421875,41675900,138.05600280761718,133.94250259399413,16.780000686645508
2023-08-17,AMZN,135.4600067138672,136.08999633789062,133.52999877929688,133.97999572753906,133.97999572753906,48354100,137.14000244140624,134.14350204467775,17.889999389648438
2023-08-18,AMZN,131.6199951171875,134.07000732421875,131.14999389648438,133.22000122070312,133.22000122070312,48497700,136.102001953125,134.30450210571288,17.299999237060547
2023-08-21,AMZN,133.74000549316406,135.19000244140625,132.7100067138672,134.67999267578125,134.67999267578125,41442500,134.9239990234375,134.59850158691407,17.1299991607666
2023-08-22,AMZN,135.0800018310547,135.64999389648438,133.72999572753906,134.25,134.25,32905400,134.23999938964843,134.85450134277343,16.969999313354492
2023-08-23,AMZN,134.5,135.9499969482422,133.22000122070312,135.52000427246094,135.52000427246094,42801000,134.3299987792969,135.22300186157227,15.979999542236328
2023-08-24,AMZN,136.39999389648438,136.77999877929688,131.8300018310547,131.83999633789062,131.83999633789062,43646300,133.9019989013672,135.4025016784668,17.200000762939453
2023-08-25,AMZN,132.47000122070312,133.8699951171875,130.5800018310547,133.25999450683594,133.25999450683594,44147500,133.90999755859374,135.45500106811522,15.680000305175781
2023-08-28,AMZN,133.77999877929688,133.9499969482422,131.85000610351562,133.13999938964844,133.13999938964844,34108400,133.60199890136718,135.4280014038086,15.079999923706055
2023-08-29,AMZN,133.3800048828125,135.13999938964844,133.25,134.91000366210938,134.91000366210938,38646100,133.73399963378907,135.58900146484376,14.449999809265137
2023-08-30,AMZN,134.92999267578125,135.67999267578125,133.9199981689453,135.07000732421875,135.07000732421875,36137000,133.6440002441406,135.93200149536133,13.880000114440918
2023-08-31,AMZN,135.05999755859375,138.7899932861328,135.0,138.00999450683594,138.00999450683594,58781300,134.87799987792968,136.38700103759766,13.569999694824219
2023-09-01,AMZN,139.4600067138672,139.9600067138672,136.8800048828125,138.1199951171875,138.1199951171875,40991500,135.85,136.3145004272461,13.09000015258789
2023-09-05,AMZN,137.72999572753906,137.8000030517578,135.82000732421875,137.27000427246094,137.27000427246094,40636700,136.6760009765625,136.06700057983397,14.010000228881836
2023-09-06,AMZN,136.32000732421875,137.4499969482422,134.61000061035156,135.36000061035156,135.36000061035156,41785500,136.76600036621093,135.83800048828124,14.449999809265137
2023-09-07,AMZN,133.89999389648438,138.02999877929688,133.16000366210938,137.85000610351562,137.85000610351562,48498900,137.3220001220703,135.83800048828124,14.399999618530273
2023-09-08,AMZN,136.86000061035156,138.85000610351562,136.75,138.22999572753906,138.22999572753906,38348200,137.36600036621093,135.8215003967285,13.84000015258789
2023-09-11,AMZN,138.75,143.6199951171875,138.63999938964844,143.10000610351562,143.10000610351562,56764500,138.36200256347655,136.05600051879884,13.800000190734863
2023-09-12,AMZN,142.32000732421875,143.0,140.61000061035156,141.22999572753906,141.22999572753906,42668500,139.15400085449218,136.08899993896483,14.229999542236328
2023-09-13,AMZN,140.9499969482422,144.97999572753906,140.8699951171875,144.85000610351562,144.85000610351562,60465200,141.052001953125,136.44800033569337,13.479999542236328
2023-09-14,AMZN,145.0800018310547,145.86000061035156,142.9499969482422,144.72000122070312,144.72000122070312,64033600,142.4260009765625,136.93050003051758,12.819999694824219
2023-09-15,AMZN,142.69000244140625,143.57000732421875,140.08999633789062,140.38999938964844,140.38999938964844,102909300,142.85800170898438,137.25100021362306,13.789999961853027
2023-09-18,AMZN,140.47999572753906,141.75,139.22000122070312,139.97999572753906,139.97999572753906,42823500,142.23399963378907,137.58899993896483,14.0
2023-09-19,AMZN,138.6999969482422,138.83999633789062,135.55999755859375,137.6300048828125,137.6300048828125,61482500,141.51400146484374,137.73650054931642,14.109999656677246
2023-09-20,AMZN,138.5500030517578,139.3699951171875,135.1999969482422,135.2899932861328,135.2899932861328,46263700,139.60199890136718,137.78850021362305,15.140000343322754
2023-09-21,AMZN,131.94000244140625,132.24000549316406,129.30999755859375,129.3300018310547,129.3300018310547,70343300,136.5239990234375,137.47900009155273,17.540000915527344
2023-09-22,AMZN,131.11000061035156,132.02999877929688,128.52000427246094,129.1199951171875,129.1199951171875,59904300,134.2699981689453,137.34300003051757,17.200000762939453
2023-09-25,AMZN,129.36000061035156,131.77999877929688,128.77000427246094,131.27000427246094,131.27000427246094,46017800,132.5279998779297,137.24350051879884,16.899999618530273
2023-09-26,AMZN,130.1199951171875,130.38999938964844,125.27999877929688,125.9800033569336,125.9800033569336,73048200,130.1979995727539,136.8855007171631,18.940000534057617
2023-09-27,AMZN,125.76000213623047,127.4800033569336,124.12999725341797,125.9800033569336,125.9800033569336,66553400,128.33600158691405,136.4390007019043,18.219999313354492
2023-09-28,AMZN,124.04000091552734,126.58000183105469,123.04000091552734,125.9800033569336,125.9800033569336,54555000,127.66600189208984,135.98450050354003,17.34000015258789
2023-09-29,AMZN,128.1999969482422,129.14999389648438,126.31999969482422,127.12000274658203,127.12000274658203,62411700,127.26600341796875,135.44000091552735,17.520000457763672
2023-10-02,AMZN,127.27999877929688,130.47000122070312,126.54000091552734,129.4600067138672,129.4600067138672,48029700,126.90400390625,135.00700149536132,17.610000610351562
2023-10-03,AMZN,128.05999755859375,128.52000427246094,124.25,124.72000122070312,124.72000122070312,51565000,126.65200347900391,134.37950134277344,19.780000686645508
2023-10-04,AMZN,126.05999755859375,127.36000061035156,125.68000030517578,127.0,127.0,44203900,126.85600280761719,133.96150131225585,18.579999923706055
2023-10-05,AMZN,126.70999908447266,126.7300033569336,124.33000183105469,125.95999908447266,125.95999908447266,39660600,126.852001953125,133.36700096130372,18.489999771118164
2023-10-06,AMZN,124.16000366210938,128.4499969482422,124.12999725341797,127.95999908447266,127.95999908447266,46836700,127.02000122070312,132.8535011291504,17.450000762939453
2023-10-09,AMZN,126.22000122070312,128.7899932861328,124.76000213623047,128.25999450683594,128.25999450683594,38773700,126.77999877929688,132.11150054931642,17.700000762939453
2023-10-10,AMZN,128.82000732421875,130.74000549316406,128.0500030517578,129.47999572753906,129.47999572753906,42178600,127.73199768066407,131.5240005493164,17.030000686645508
2023-10-11,AMZN,129.74000549316406,132.0500030517578,129.61000061035156,131.8300018310547,131.8300018310547,40741800,128.697998046875,130.87300033569335,16.09000015258789
2023-10-12,AMZN,132.1699981689453,134.47999572753906,131.22999572753906,132.3300018310547,132.3300018310547,55528600,129.9719985961914,130.25350036621094,16.690000534057617
2023-10-13,AMZN,132.97999572753906,133.30999755859375,128.9499969482422,129.7899932861328,129.7899932861328,45786600,130.33799743652344,129.72350006103517,19.31999969482422
2023-10-16,AMZN,130.69000244140625,133.07000732421875,130.42999267578125,132.5500030517578,132.5500030517578,42832900,131.1959991455078,129.35200042724608,17.209999084472656
2023-10-17,AMZN,130.38999938964844,132.5800018310547,128.7100067138672,131.47000122070312,131.47000122070312,49344600,131.59400024414063,129.04400024414062,17.8799991607666
2023-10-18,AMZN,129.89999389648438,130.6699981689453,127.51000213623047,128.1300048828125,128.1300048828125,42699500,130.8540008544922,128.6860008239746,19.219999313354492
2023-10-19,AMZN,130.57000732421875,132.24000549316406,127.47000122070312,128.39999389648438,128.39999389648438,60961400,130.06799926757813,128.6395004272461,21.399999618530273
2023-10-20,AMZN,128.0500030517578,128.1699981689453,124.97000122070312,125.16999816894531,125.16999816894531,56406400,129.1440002441406,128.44200057983397,21.709999084472656
2023-10-23,AMZN,124.62999725341797,127.87999725341797,123.9800033569336,126.55999755859375,126.55999755859375,48260000,127.94599914550781,128.2065002441406,20.3700008392334
