Date,Open,High,Low,Close,previous_open,previous_close,previous_day_return,opening_gap,previous_decline_condition,gap_down_condition,entry_signal,signal,position,entry_price,exit_price,gross_open_to_close_return,return_after_slippage,transaction_cost_return,net_strategy_return,gross_strategy_return,portfolio_value,cumulative_return,running_peak,drawdown,trade_outcome
2021-08-13,165.2834930419922,165.30349731445312,164.14999389648438,164.69850158691406,164.5,165.1750030517578,0.0041033620167647555,0.0006568184545476807,False,False,False,NO_TRADE,0,,,-0.0035393217090923246,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-16,164.14999389648438,165.0,160.55650329589844,164.94949340820312,165.2834930419922,164.69850158691406,-0.0035393217090923246,-0.003330374503378364,False,True,False,NO_TRADE,0,,,0.004870542439513681,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-17,163.875,164.02450561523438,161.28399658203125,162.09800720214844,164.14999389648438,164.94949340820312,0.004870542439513681,-0.00651407522388725,False,True,False,NO_TRADE,0,,,-0.010843586867133825,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-18,162.09950256347656,162.7050018310547,160.0,160.06100463867188,163.875,162.09800720214844,-0.010843586867133825,9.225044489635792e-06,False,False,False,NO_TRADE,0,,,-0.012575596424217461,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-19,159.7010040283203,161.64999389648438,159.1230010986328,159.3874969482422,162.09950256347656,160.06100463867188,-0.012575596424217461,-0.0022491462624780745,False,True,False,NO_TRADE,0,,,-0.001963087721242651,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-20,160.19349670410156,160.3905029296875,158.78799438476562,159.99749755859375,159.7010040283203,159.3874969482422,-0.001963087721242651,0.005056856850704561,False,False,False,NO_TRADE,0,,,-0.0012235149961790093,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-23,160.59500122070312,164.0449981689453,160.50050354003906,163.2935028076172,160.19349670410156,159.99749755859375,-0.0012235149961790093,0.0037344562960464067,False,False,False,NO_TRADE,0,,,0.016803148083081032,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-24,164.0,165.77450561523438,163.72900390625,165.28900146484375,160.59500122070312,163.2935028076172,0.016803148083081032,0.004326548088169568,False,False,False,NO_TRADE,0,,,0.007859765029535115,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-25,165.49349975585938,166.0500030517578,164.3074951171875,164.95899963378906,164.0,165.28900146484375,0.007859765029535115,0.0012372165673655289,False,False,False,NO_TRADE,0,,,-0.003229734840696552,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-26,164.9499969482422,166.60000610351562,164.8000030517578,165.8000030517578,165.49349975585938,164.95899963378906,-0.003229734840696552,-5.457529184138554e-05,False,True,False,NO_TRADE,0,,,0.005153113787460972,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-27,166.6614990234375,167.61599731445312,165.6875,167.48150634765625,164.9499969482422,165.8000030517578,0.005153113787460972,0.005195994908460566,False,False,False,NO_TRADE,0,,,0.0049201965002332315,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-30,167.8715057373047,172.25,167.76100158691406,171.07850646972656,166.6614990234375,167.48150634765625,0.0049201965002332315,0.0023286116667644574,False,False,False,NO_TRADE,0,,,0.01910390163200404,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-08-31,171.24000549316406,173.62899780273438,169.7794952392578,173.5395050048828,167.8715057373047,171.07850646972656,0.01910390163200404,0.0009440053386606806,False,False,False,NO_TRADE,0,,,0.01342851809129697,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-01,174.82000732421875,176.35000610351562,173.76199340820312,173.9499969482422,171.24000549316406,173.5395050048828,0.01342851809129697,0.007378736727985391,False,False,False,NO_TRADE,0,,,-0.004976606449644261,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-02,174.73800659179688,175.59800720214844,172.75,173.156005859375,174.82000732421875,173.9499969482422,-0.004976606449644261,0.004530092885193682,False,False,False,NO_TRADE,0,,,-0.009053558314405907,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-03,172.60000610351562,174.1334991455078,171.82200622558594,173.90249633789062,174.73800659179688,173.156005859375,-0.009053558314405907,-0.003210975865953647,False,True,False,NO_TRADE,0,,,0.007546293095689993,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-07,173.89999389648438,176.4044952392578,173.8470001220703,175.46449279785156,172.60000610351562,173.90249633789062,0.007546293095689993,-1.438991077729046e-05,False,True,False,NO_TRADE,0,,,0.008996543739377527,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-08,175.58250427246094,177.281494140625,174.7834930419922,176.27499389648438,173.89999389648438,175.46449279785156,0.008996543739377527,0.000672566128494978,False,False,False,NO_TRADE,0,,,0.003943955731197768,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-09,176.30099487304688,177.49949645996094,174.01849365234375,174.20799255371094,175.58250427246094,176.27499389648438,0.003943955731197768,0.00014750235406491008,False,False,False,NO_TRADE,0,,,-0.011871755578254595,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-10,175.0915069580078,175.42250061035156,173.14549255371094,173.45750427246094,176.30099487304688,174.20799255371094,-0.011871755578254595,0.00507160659706507,False,False,False,NO_TRADE,0,,,-0.00933227838366113,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-13,174.13999938964844,174.8979949951172,171.89999389648438,172.85850524902344,175.0915069580078,173.45750427246094,-0.00933227838366113,0.0039346531592858724,False,False,False,NO_TRADE,0,,,-0.007358987855269117,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-14,173.77749633789062,174.3404998779297,171.885498046875,172.5,174.13999938964844,172.85850524902344,-0.007358987855269117,0.005316435471562464,False,False,False,NO_TRADE,0,,,-0.00735133354324935,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-15,172.12600708007812,174.27099609375,170.10049438476562,173.7895050048828,173.77749633789062,172.5,-0.00735133354324935,-0.0021680748980977826,False,True,False,NO_TRADE,0,,,0.009664419415892134,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-16,172.9980010986328,174.62750244140625,172.3070068359375,174.41200256347656,172.12600708007812,173.7895050048828,0.009664419415892134,-0.004554382649445743,False,True,False,NO_TRADE,0,,,0.008173513311506841,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-17,174.42050170898438,174.87049865722656,172.60650634765625,173.12600708007812,172.9980010986328,174.41200256347656,0.008173513311506841,4.873027878171676e-05,False,False,False,NO_TRADE,0,,,-0.00742168848399527,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-20,169.8000030517578,170.9499969482422,165.25050354003906,167.7864990234375,174.42050170898438,173.12600708007812,-0.00742168848399527,-0.01921146386043482,False,True,False,NO_TRADE,0,,,-0.011858091826456363,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-21,168.75,168.98500061035156,166.6195068359375,167.18150329589844,169.8000030517578,167.7864990234375,-0.011858091826456363,0.005742422555869098,False,False,False,NO_TRADE,0,,,-0.009294795283564805,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-22,167.5500030517578,169.4499969482422,167.05250549316406,169.00250244140625,168.75,167.18150329589844,-0.009294795283564805,0.0022041897494315954,False,False,False,NO_TRADE,0,,,0.008669050213026441,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-23,169.00250244140625,171.447998046875,169.00250244140625,170.8000030517578,167.5500030517578,169.00250244140625,0.008669050213026441,0.0,False,False,False,NO_TRADE,0,,,0.01063594079605279,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-24,170.10049438476562,171.46299743652344,169.6699981689453,171.2760009765625,169.00250244140625,170.8000030517578,0.01063594079605279,-0.004095483925607546,False,True,False,NO_TRADE,0,,,0.006910659466620395,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-27,168.5749969482422,170.77850341796875,166.98049926757812,170.2899932861328,170.10049438476562,171.2760009765625,0.006910659466620395,-0.01576989194586531,False,True,False,NO_TRADE,0,,,0.01017349173327986,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-28,167.885498046875,168.45950317382812,164.5050048828125,165.79800415039062,168.5749969482422,170.2899932861328,0.01017349173327986,-0.014120003136165571,False,True,False,NO_TRADE,0,,,-0.012434033438084913,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-29,166.10549926757812,167.56500244140625,164.89349365234375,165.05599975585938,167.885498046875,165.79800415039062,-0.012434033438084913,0.0018546370251151245,False,False,False,NO_TRADE,0,,,-0.006318270715577667,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-09-30,165.8000030517578,166.3925018310547,163.69949340820312,164.2519989013672,166.10549926757812,165.05599975585938,-0.006318270715577667,0.004507581045214426,False,False,False,NO_TRADE,0,,,-0.00933657492097506,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-01,164.45050048828125,165.45849609375,162.7969970703125,164.16299438476562,165.8000030517578,164.2519989013672,-0.00933657492097506,0.0012085185461472303,False,False,False,NO_TRADE,0,,,-0.0017482835422328868,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-04,163.96949768066406,163.99949645996094,158.8125,159.48899841308594,164.45050048828125,164.16299438476562,-0.0017482835422328868,-0.00117868649281605,False,True,False,NO_TRADE,0,,,-0.027325199692347923,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-05,160.22500610351562,163.0364990234375,160.1230010986328,161.0500030517578,163.96949768066406,159.48899841308594,-0.027325199692347923,0.0046147865856138726,True,False,False,NO_TRADE,0,,,0.005148989962959982,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-06,160.67649841308594,163.2169952392578,159.93099975585938,163.10049438476562,160.22500610351562,161.0500030517578,0.005148989962959982,-0.002319184300492272,False,True,False,NO_TRADE,0,,,0.01508618868110867,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-07,164.57699584960938,166.28750610351562,164.1529998779297,165.1215057373047,160.67649841308594,163.10049438476562,0.01508618868110867,0.009052709928399016,False,False,False,NO_TRADE,0,,,0.0033085419069922573,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-08,165.85000610351562,166.07150268554688,164.41000366210938,164.43099975585938,164.57699584960938,165.1215057373047,0.0033085419069922573,0.0044119048149302564,False,False,False,NO_TRADE,0,,,-0.008555961986341898,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-11,163.75,164.62950134277344,161.90499877929688,162.31500244140625,165.85000610351562,164.43099975585938,-0.008555961986341898,-0.004141553337694837,False,True,False,NO_TRADE,0,,,-0.008763343869274798,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-12,162.85000610351562,163.37649536132812,161.81399536132812,162.3665008544922,163.75,162.31500244140625,-0.008763343869274798,0.003296082642160636,False,False,False,NO_TRADE,0,,,-0.0029690219889589864,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-13,163.48550415039062,164.41900634765625,163.05450439453125,164.21400451660156,162.85000610351562,162.3665008544922,-0.0029690219889589864,0.00689183600071086,False,False,False,NO_TRADE,0,,,0.004456054804349963,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-14,165.12249755859375,165.6300048828125,164.53900146484375,164.9929962158203,163.48550415039062,164.21400451660156,0.004456054804349963,0.005532372495674398,False,False,False,NO_TRADE,0,,,-0.0007842743701685917,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-15,165.5709991455078,170.52099609375,165.1999969482422,170.4510040283203,165.12249755859375,164.9929962158203,-0.0007842743701685917,0.003503196759524485,False,False,False,NO_TRADE,0,,,0.029473790144394885,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-18,169.41799926757812,172.45849609375,169.2550048828125,172.33700561523438,165.5709991455078,170.4510040283203,0.029473790144394885,-0.006060420509875986,False,True,False,NO_TRADE,0,,,0.01722961173119497,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-19,171.71449279785156,172.7344970703125,171.10000610351562,172.20750427246094,169.41799926757812,172.33700561523438,0.01722961173119497,-0.003612183089525489,False,True,False,NO_TRADE,0,,,0.0028711116142641213,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-20,172.63299560546875,173.14300537109375,170.01849365234375,170.7530059814453,171.71449279785156,172.20750427246094,0.0028711116142641213,0.0024708059895846013,False,False,False,NO_TRADE,0,,,-0.01089009443084632,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-21,170.71249389648438,172.01400756835938,170.14999389648438,171.75050354003906,172.63299560546875,170.7530059814453,-0.01089009443084632,-0.0002372554715981412,False,True,False,NO_TRADE,0,,,0.006080455037954735,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-22,171.0500030517578,171.49200439453125,166.56500244140625,166.77749633789062,170.71249389648438,171.75050354003906,0.006080455037954735,-0.004078593505363104,False,True,False,NO_TRADE,0,,,-0.024978115391055433,0.0,0.0,0.0,0.0,104731.86722758216,0.04731867227582165,104731.86722758216,0.0,NO_TRADE
2021-10-25,166.75,167.38999938964844,164.88499450683594,166.01849365234375,171.0500030517578,166.77749633789062,-0.024978115391055433,-0.00016486839348472948,True,True,True,BUY_OPEN_SELL_CLOSE,1,166.79168750000002,165.97698902893066,-0.004386844663605727,-0.004884526820734814,0.0005,-0.005384526820734814,-0.004386844663605727,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,LOSS
2021-10-26,167.47549438476562,170.80599975585938,167.19900512695312,168.80349731445312,166.75,166.01849365234375,-0.004386844663605727,0.00877613511825337,False,False,False,NO_TRADE,0,,,0.007929535808006039,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-10-27,169.39999389648438,171.85000610351562,168.57249450683594,169.62449645996094,167.47549438476562,168.80349731445312,0.007929535808006039,0.003533674310787882,False,False,False,NO_TRADE,0,,,0.0013252808238810587,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-10-28,170.10499572753906,173.9499969482422,169.3000030517578,172.32850646972656,169.39999389648438,169.62449645996094,0.0013252808238810587,0.002832723324791342,False,False,False,NO_TRADE,0,,,0.013071401769698454,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-10-29,165.00100708007812,168.74099731445312,163.66600036621094,168.6215057373047,170.10499572753906,172.32850646972656,0.013071401769698454,-0.042520529770480375,False,True,False,NO_TRADE,0,,,0.021942282179341355,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-01,168.08999633789062,168.79299926757812,164.6009979248047,165.90550231933594,165.00100708007812,168.6215057373047,0.021942282179341355,-0.003152085477412969,False,True,False,NO_TRADE,0,,,-0.012995978738457814,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-02,165.75050354003906,166.55599975585938,164.17750549316406,165.6374969482422,168.08999633789062,165.90550231933594,-0.012995978738457814,-0.0009342594255766778,False,True,False,NO_TRADE,0,,,-0.0006817873212046077,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-03,165.4499969482422,169.74600219726562,164.87600708007812,169.1999969482422,165.75050354003906,165.6374969482422,-0.0006817873212046077,-0.0011319900593438348,False,True,False,NO_TRADE,0,,,0.022665458260317184,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-04,168.5,174.93150329589844,168.25,173.85000610351562,165.4499969482422,169.1999969482422,0.022665458260317184,-0.004137097877468188,False,True,False,NO_TRADE,0,,,0.03175077806240734,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-05,173.85000610351562,178.3125,173.8489990234375,175.94949340820312,168.5,173.85000610351562,0.03175077806240734,0.0,False,False,False,NO_TRADE,0,,,0.01207642928374364,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-08,176.16200256347656,178.9499969482422,174.39300537109375,174.44900512695312,173.85000610351562,175.94949340820312,0.01207642928374364,0.0012077849794112083,False,False,False,NO_TRADE,0,,,-0.009723989348419226,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-09,175.7624969482422,179.68850708007812,175.07150268554688,178.81149291992188,176.16200256347656,174.44900512695312,-0.009723989348419226,0.007529374101808095,False,False,False,NO_TRADE,0,,,0.017347249980054213,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-10,178.19349670410156,180.2725067138672,173.1544952392578,174.1024932861328,175.7624969482422,178.81149291992188,0.017347249980054213,-0.0034561325210626936,False,True,False,NO_TRADE,0,,,-0.02295820831644635,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-11,175.64999389648438,177.16200256347656,173.37350463867188,173.625,178.19349670410156,174.1024932861328,-0.02295820831644635,0.008888446001794392,True,False,False,NO_TRADE,0,,,-0.011528573679756349,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-12,174.25,177.0364990234375,172.3524932861328,176.25750732421875,175.64999389648438,173.625,-0.011528573679756349,0.003599712023038215,False,False,False,NO_TRADE,0,,,0.011520845476147734,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-15,176.85000610351562,179.69400024414062,176.29049682617188,177.28399658203125,174.25,176.25750732421875,0.011520845476147734,0.0033615520172256552,False,False,False,NO_TRADE,0,,,0.0024540031865285528,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-16,176.9499969482422,178.8249969482422,176.25750732421875,177.03500366210938,176.85000610351562,177.28399658203125,0.0024540031865285528,-0.0018839807327702962,False,True,False,NO_TRADE,0,,,0.00048039963454793444,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-17,178.23599243164062,179.3625030517578,177.2675018310547,177.4499969482422,176.9499969482422,177.03500366210938,0.00048039963454793444,0.006783905694850434,False,False,False,NO_TRADE,0,,,-0.004409858371899222,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-18,178.3175048828125,185.2100067138672,178.0500030517578,184.8029937744141,178.23599243164062,177.4499969482422,-0.004409858371899222,0.00488874584102339,False,False,False,NO_TRADE,0,,,0.036370455586308026,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-19,185.634506225586,188.1074981689453,183.78599548339844,183.82850646972656,178.3175048828125,184.8029937744141,0.036370455586308026,0.004499453359434913,False,False,False,NO_TRADE,0,,,-0.009728793383191103,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-22,183.81900024414065,185.67300415039065,178.375,178.6284942626953,185.634506225586,183.82850646972656,-0.009728793383191103,-5.171246706214827e-05,False,True,False,NO_TRADE,0,,,-0.028237048262429454,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-23,179.2519989013672,181.0525054931641,176.385498046875,179.0019989013672,183.81900024414065,178.6284942626953,-0.028237048262429454,0.003490510521546142,True,False,False,NO_TRADE,0,,,-0.001394684586683792,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-24,178.1334991455078,180.6820068359375,176.84249877929688,179.02049255371094,179.2519989013672,179.0019989013672,-0.001394684586683792,-0.00485189976195699,False,True,False,NO_TRADE,0,,,0.004979374527856795,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-26,180.10499572753906,181.6750030517578,175.20750427246094,175.22799682617188,178.1334991455078,179.02049255371094,0.004979374527856795,0.0060579834093728024,False,False,False,NO_TRADE,0,,,-0.02707864310851804,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-29,177.3820037841797,179.8000030517578,176.5749969482422,178.07850646972656,180.10499572753906,175.22799682617188,-0.02707864310851804,0.012292595915164295,True,False,False,NO_TRADE,0,,,0.0039265690469609815,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-11-30,178.1750030517578,179.2884979248047,174.60049438476562,175.35350036621094,177.3820037841797,178.07850646972656,0.0039265690469609815,0.0005418766360085758,False,False,False,NO_TRADE,0,,,-0.01583556973324285,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-01,177.25,177.99400329589844,172.0800018310547,172.18600463867188,178.1750030517578,175.35350036621094,-0.01583556973324285,0.01081529384830282,False,False,False,NO_TRADE,0,,,-0.028569790472937284,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-02,173.0,174.63499450683594,171.1875,171.8679962158203,177.25,172.18600463867188,-0.028569790472937284,0.0047274188342791845,True,False,False,NO_TRADE,0,,,-0.006543374475027064,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-03,172.75,173.49349975585938,166.92999267578125,169.489501953125,173.0,171.8679962158203,-0.006543374475027064,0.005131867500637766,False,False,False,NO_TRADE,0,,,-0.018874084207670005,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-06,169.64999389648438,173.69549560546875,166.9344940185547,171.36849975585938,172.75,169.489501953125,-0.018874084207670005,0.000946913770528246,False,False,False,NO_TRADE,0,,,0.010129713652825556,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-07,174.60000610351562,177.49949645996094,173.33450317382812,176.1645050048828,169.64999389648438,171.36849975585938,0.010129713652825556,0.01885706155016842,False,False,False,NO_TRADE,0,,,0.008960474494139614,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-08,176.15049743652344,177.17999267578125,174.75050354003906,176.1580047607422,174.60000610351562,176.1645050048828,0.008960474494139614,-7.951413571638533e-05,False,True,False,NO_TRADE,0,,,4.2618807939875936e-05,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-09,175.75,176.96949768066406,174.13949584960938,174.17100524902344,176.15049743652344,176.1580047607422,4.2618807939875936e-05,-0.00231612955253635,False,True,False,NO_TRADE,0,,,-0.008984322907405806,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-10,175.41700744628906,175.927001953125,170.5,172.21200561523438,175.75,174.17100524902344,-0.008984322907405806,0.007153901394116202,False,False,False,NO_TRADE,0,,,-0.018270758791937736,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-13,172.0,172.10000610351562,169.1300048828125,169.5675048828125,175.41700744628906,172.21200561523438,-0.018270758791937736,-0.0012310733765452664,False,True,False,NO_TRADE,0,,,-0.014142413472020388,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-14,167.5500030517578,169.49899291992188,166.44000244140625,169.0915069580078,172.0,169.5675048828125,-0.014142413472020388,-0.011897927214586157,False,True,False,NO_TRADE,0,,,0.009200261881068483,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-15,168.59800720214844,173.60000610351562,165.19500732421875,173.31500244140625,167.5500030517578,169.0915069580078,0.009200261881068483,-0.002918536623970902,False,True,False,NO_TRADE,0,,,0.027977763898491048,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
2021-12-16,173.36849975585938,174.16600036621094,168.16050720214844,168.87100219726562,168.59800720214844,173.31500244140625,0.027977763898491048,0.0003086709961603873,False,False,False,NO_TRADE,0,,,-0.025941838136265827,0.0,0.0,0.0,0.0,104167.93567950961,0.041679356795096156,104731.86722758216,-0.0053845268207347585,NO_TRADE
