date,decision_id,configuration_id,actual_profitable_class,realised_market_return,ma_signal,ma_vote,ma_buy,ma_probability,ma_confidence,sm_recommendation,sm_vote,sm_buy,sm_probability,sm_confidence,rm_recommendation,rm_vote,rm_buy,rm_risk_score,rm_risk_level,rm_confidence,buy_vote_count,required_buy_votes,final_vote,consensus_category,decision_source,supporting_agents,dissenting_agents,trade_executed,entry_price,exit_price,gross_return,transaction_cost_return,slippage_return,net_return,capital_before,capital_after,reflection_category,agent_agreement_score,evidence_completeness_score,traceability_score,confidence_consistency_score,execution_completeness_score,explainability_score
2026-05-01,decision_1e761a972a9f495599d9ac735104840a,CONFIG_4_MA_SM_RM_EX_RF,1,0.009086289785822987,NO_TRADE,NO_TRADE,0,0.25897086676098474,0.6861862761869578,NEUTRAL,NO_TRADE,0,0.4622054433128858,0.6545452796493978,REJECT,NO_TRADE,0,0.7855311782530665,HIGH,0.2729094616267376,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4621196608456356,1.0,0.9193179491268453
2026-05-04,decision_badb2b3c50eb476ebd74d02acf1a6bf1,CONFIG_4_MA_SM_RM_EX_RF,1,0.0110848554511504,NO_TRADE,NO_TRADE,0,0.2978497711456636,0.6037379765137708,NEUTRAL,NO_TRADE,0,0.4175944637279902,0.691248360286135,REJECT,NO_TRADE,0,0.4615332811197301,MODERATE,0.07118003521792617,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5446112093273894,1.0,0.9316916813991084
2026-05-05,decision_0d1e67e757c9462d8aae4b2d90b742e0,CONFIG_4_MA_SM_RM_EX_RF,0,-0.010159300629142665,NO_TRADE,NO_TRADE,0,0.2756903652284585,0.6485318373408085,NEUTRAL,NO_TRADE,0,0.3888616728664057,0.7156896727678999,REJECT,NO_TRADE,0,0.5821098541867233,MODERATE,0.06655409141810946,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4769252005089393,1.0,0.9215387800763408
2026-05-06,decision_034a32b39b524b00b24c695e0eb3ddf5,CONFIG_4_MA_SM_RM_EX_RF,1,0.006691596799560606,NO_TRADE,NO_TRADE,0,0.4638743641700188,0.5335421459983107,SUPPORT,BUY,1,0.4434336749201115,0.5556738380404065,REJECT,NO_TRADE,0,0.6118224693544314,MODERATE,0.018135930800693232,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,SM,MA|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.6308826950535298,1.0,0.8112990709246961
2026-05-07,decision_fc50750938f9428dbf9fb6f3d9b71a84,CONFIG_4_MA_SM_RM_EX_RF,0,-0.01499177101331911,NO_TRADE,NO_TRADE,0,0.5080319252606967,0.5028662373353103,NEUTRAL,NO_TRADE,0,0.44846904939356125,0.544510489438813,REJECT,NO_TRADE,0,0.6441110446479612,MODERATE,0.05138436761012053,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.3662536981280813,1.0,0.9049380547192122
2026-05-08,decision_1fbea86953a740f995f04e90310e4d92,CONFIG_4_MA_SM_RM_EX_RF,1,0.002863700094564548,NO_TRADE,NO_TRADE,0,0.36455818342685464,0.5981265810480338,NEUTRAL,NO_TRADE,0,0.4787307815805331,0.544954405234521,REJECT,NO_TRADE,0,0.5295802103936551,MODERATE,0.008597507226161278,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.616107168830428,1.0,0.9424160753245642
2026-05-11,decision_af9709d36aed4b33aeaf98479fa80369,CONFIG_4_MA_SM_RM_EX_RF,0,-0.0041483378915228575,NO_TRADE,NO_TRADE,0,0.4055314661267948,0.5652566846127386,NEUTRAL,NO_TRADE,0,0.5082252121430995,0.5566834454430996,REJECT,NO_TRADE,0,0.3915227938279481,MODERATE,0.13081018527469632,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4175834384435115,1.0,0.9126375157665267
2026-05-12,decision_99f5c7eca41f4bea85cd9459787db31b,CONFIG_4_MA_SM_RM_EX_RF,0,-0.00433510535074072,NO_TRADE,NO_TRADE,0,0.6685203363194476,0.614901514755209,NEUTRAL,NO_TRADE,0,0.5120031451404118,0.5321931978517502,REJECT,NO_TRADE,0,0.44792898730914216,MODERATE,0.15689897831526936,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4346645636407429,1.0,0.9151996845461114
2026-05-13,decision_6945e0cac6ef4b14bb6193ec8742d4f9,CONFIG_4_MA_SM_RM_EX_RF,1,0.020545195766518975,NO_TRADE,NO_TRADE,0,0.6264148172426557,0.5846502782548697,NEUTRAL,NO_TRADE,0,0.5295710078901015,0.5712664785225408,REJECT,NO_TRADE,0,0.5340132510691151,MODERATE,0.09811348791307714,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.581989918436504,1.0,0.9372984877654756
2026-05-14,decision_4c94f7f00dd14e8c8d0fc52f2230e487,CONFIG_4_MA_SM_RM_EX_RF,0,-0.00816698617512751,NO_TRADE,NO_TRADE,0,0.4779310731468244,0.5063924284731345,NEUTRAL,NO_TRADE,0,0.5145478770870243,0.5168799853687739,REJECT,NO_TRADE,0,0.5382276016416492,MODERATE,0.10570244332687752,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.3763249523895953,1.0,0.9064487428584392
2026-05-15,decision_df0c2fe06b084684be7641e90d5128e6,CONFIG_4_MA_SM_RM_EX_RF,1,0.005244676763286937,NO_TRADE,NO_TRADE,0,0.35153144046349344,0.5984553706691934,NEUTRAL,NO_TRADE,0,0.4824588937489347,0.5865015069628936,REJECT,NO_TRADE,0,0.327694862060536,LOW,0.024241304209734332,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5969339393860595,1.0,0.9395400909079089
2026-05-18,decision_2ff1907d3ca848c0af4001caad21e5ca,CONFIG_4_MA_SM_RM_EX_RF,1,0.0027500600931975043,NO_TRADE,NO_TRADE,0,0.6522032935443419,0.5986720544555337,NEUTRAL,NO_TRADE,0,0.5131416359065119,0.5634264510058584,REJECT,NO_TRADE,0,0.44438969214057,MODERATE,0.1983126687503714,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5465296085960789,1.0,0.9319794412894118
2026-05-19,decision_47f81807feb2447d9c0431f338090b3b,CONFIG_4_MA_SM_RM_EX_RF,0,-0.01129854107590561,NO_TRADE,NO_TRADE,0,0.5290517187445396,0.5168953602364674,NEUTRAL,NO_TRADE,0,0.4991402433182165,0.5648459190713677,REJECT,NO_TRADE,0,0.303134925626156,LOW,0.10108157627602447,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.3942742851946199,1.0,0.909141142779193
2026-05-20,decision_7c2ffb13683c4a14a9ab7be633fb3964,CONFIG_4_MA_SM_RM_EX_RF,1,0.018063931214595763,NO_TRADE,NO_TRADE,0,0.3853873837733304,0.5916407015231024,NEUTRAL,NO_TRADE,0,0.49099754158162096,0.6058133858811563,REJECT,NO_TRADE,0,0.46528067036505855,MODERATE,0.13928286125968417,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.554421017112019,1.0,0.9331631525668028
2026-05-21,decision_e5823bcf06ca478fb0443e7e2587235c,CONFIG_4_MA_SM_RM_EX_RF,1,0.017814212555833986,BUY_CANDIDATE,BUY,1,0.7397816807398966,0.675353929665505,NEUTRAL,NO_TRADE,0,0.511914750975272,0.5656894305256479,REJECT,NO_TRADE,0,0.30933518840753116,LOW,0.0635449728520518,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,MA,SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.5651372223189317,1.0,0.8014372500145064
2026-05-22,decision_ec62f252a1c54921a72bd08cdd264487,CONFIG_4_MA_SM_RM_EX_RF,0,-0.009705400975809797,NO_TRADE,NO_TRADE,0,0.24523326238365692,0.6935469706754596,NEUTRAL,NO_TRADE,0,0.44711440984579237,0.6628804562669991,REJECT,NO_TRADE,0,0.6335815105918872,MODERATE,0.03873866383028905,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.465055363590916,1.0,0.9197583045386374
2026-05-26,decision_af425028f0304053be67888534fe9fa5,CONFIG_4_MA_SM_RM_EX_RF,0,-0.01088518221407625,NO_TRADE,NO_TRADE,0,0.25454610503301023,0.6734630865133853,NEUTRAL,NO_TRADE,0,0.446887420507257,0.6577019867197956,REJECT,NO_TRADE,0,0.3801070949885308,MODERATE,0.09361506203284606,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.47492671175534223,1.0,0.9212390067633013
2026-05-27,decision_9152363df61d43e297cdf48515643bae,CONFIG_4_MA_SM_RM_EX_RF,1,0.020405960189129935,NO_TRADE,NO_TRADE,0,0.6299901198145597,0.594291553726471,NEUTRAL,NO_TRADE,0,0.4972713574148476,0.5952168066101611,REJECT,NO_TRADE,0,0.5590644285110637,MODERATE,0.07422799545554695,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5787545480692737,1.0,0.936813182210391
2026-05-28,decision_80b2ab4e0abe4e33af5ad1ff039b75f7,CONFIG_4_MA_SM_RM_EX_RF,1,0.005350976207619318,NO_TRADE,NO_TRADE,0,0.4232550926104475,0.5462429417431572,NEUTRAL,NO_TRADE,0,0.4852570420987176,0.6122404328734146,REJECT,NO_TRADE,0,0.4771134763436803,MODERATE,0.06587493439135089,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5918805636640256,1.0,0.9387820845496039
2026-05-29,decision_bb7138be01254be4b59f131438bb4e99,CONFIG_4_MA_SM_RM_EX_RF,0,-0.0033946148310956543,NO_TRADE,NO_TRADE,0,0.08671180376660431,0.8029525427336572,NEUTRAL,NO_TRADE,0,0.45420384382010387,0.6675766533845495,REJECT,NO_TRADE,0,0.5757020095116112,MODERATE,0.11718045093886999,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5292365490190256,1.0,0.9293854823528538
2026-06-01,decision_f80ff369cda24a9bae2d517d6d3a8a18,CONFIG_4_MA_SM_RM_EX_RF,0,-0.019879608581785224,NO_TRADE,NO_TRADE,0,0.42871491556641195,0.5499127492094231,NEUTRAL,NO_TRADE,0,0.4628665786130808,0.6096227466921523,REJECT,NO_TRADE,0,0.5129586158633157,MODERATE,0.22030810680376847,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4599478675684479,1.0,0.9189921801352672
2026-06-02,decision_b5bea5ef478a498c85dc11ea8a74adcd,CONFIG_4_MA_SM_RM_EX_RF,0,-0.0034874108532421673,BUY_CANDIDATE,BUY,1,0.7141068285865606,0.6768198674272063,NEUTRAL,NO_TRADE,0,0.48128332584887434,0.5426823955002459,REJECT,NO_TRADE,0,0.4988814345839983,MODERATE,0.1590007337136149,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,MA,SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.4595009988803557,1.0,0.78559181649872
2026-06-03,decision_1c1e8fdf09fd4fcc89523b55b1e9ce35,CONFIG_4_MA_SM_RM_EX_RF,0,-0.01936521983038969,NO_TRADE,NO_TRADE,0,0.4150217608590282,0.5730508933505477,NEUTRAL,NO_TRADE,0,0.4671732091401629,0.56980680361206,REJECT,NO_TRADE,0,0.6172158288668532,MODERATE,0.04422535608417915,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.3956943510155957,1.0,0.9093541526523393
2026-06-04,decision_6efcaf93b48e4f2582461e5baa2e1de8,CONFIG_4_MA_SM_RM_EX_RF,1,0.0016457605033177174,NO_TRADE,NO_TRADE,0,0.4714411905577158,0.5107368384679685,NEUTRAL,NO_TRADE,0,0.5377628314579092,0.5307165526350757,REJECT,NO_TRADE,0,0.659537873940076,HIGH,0.14618111748178733,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.6041218304717229,1.0,0.9406182745707584
2026-06-05,decision_f133da94cf114d0e91fd8019fe425e99,CONFIG_4_MA_SM_RM_EX_RF,0,-0.03335212051178921,NO_TRADE,NO_TRADE,0,0.5844979200472882,0.5549316834983766,SUPPORT,BUY,1,0.554870803435921,0.5409222870407915,REJECT,NO_TRADE,0,0.5534420460910564,MODERATE,0.023146734084388866,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,SM,MA|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.373000234874519,1.0,0.7726167018978445
2026-06-08,decision_346dc437079149a9a0b566d76a535ad5,CONFIG_4_MA_SM_RM_EX_RF,0,-0.006915481019287795,NO_TRADE,NO_TRADE,0,0.2548974365028516,0.6946761667525908,NEUTRAL,NO_TRADE,0,0.5310279916357968,0.5262038760973433,REJECT,NO_TRADE,0,0.5955312697473121,MODERATE,0.2565125782050701,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4924642070183347,1.0,0.9238696310527502
2026-06-09,decision_2f89bef6021a41ed88829c9b61aa95dd,CONFIG_4_MA_SM_RM_EX_RF,0,-0.015282456038387349,NO_TRADE,NO_TRADE,0,0.6874623995687026,0.6461957484606735,NEUTRAL,NO_TRADE,0,0.5354894832164014,0.642753674828155,REJECT,NO_TRADE,0,0.5681103329394136,MODERATE,0.09817834626231497,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4623759231837145,1.0,0.9193563884775572
2026-06-10,decision_0c3feb15de2b4f219bc785c41b8b2c1c,CONFIG_4_MA_SM_RM_EX_RF,0,-0.024016977354926416,NO_TRADE,NO_TRADE,0,0.18715283218586767,0.7414047834683221,NEUTRAL,NO_TRADE,0,0.5311466287475167,0.5661159926834017,REJECT,NO_TRADE,0,0.6699937237953,HIGH,0.08811164361323476,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.46521080658831954,1.0,0.9197816209882479
2026-06-11,decision_fb8675514f3f48d2b99417e744ac8b68,CONFIG_4_MA_SM_RM_EX_RF,1,0.014039054013754215,BUY_CANDIDATE,BUY,1,0.7199278639457243,0.7992085945519471,NEUTRAL,NO_TRADE,0,0.5495792247438697,0.60479520647546,REJECT,NO_TRADE,0,0.6062776686313702,MODERATE,0.12845817539588328,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,MA,SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.4891793411922365,1.0,0.7900435678455021
2026-06-12,decision_d64934d4424545bda7870d07030e0830,CONFIG_4_MA_SM_RM_EX_RF,0,-0.02015070811399805,NO_TRADE,NO_TRADE,0,0.25034157033659615,0.7001071971470798,NEUTRAL,NO_TRADE,0,0.48416400323088005,0.6481657724679069,REJECT,NO_TRADE,0,0.49755800520647253,MODERATE,0.06264467046142949,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.470305880025472,1.0,0.9205458820038208
2026-06-15,decision_95fca521e2004eb184c2b153d70c5b8f,CONFIG_4_MA_SM_RM_EX_RF,1,0.003079384243675321,NO_TRADE,NO_TRADE,0,0.621964802020435,0.5781404904243463,NEUTRAL,NO_TRADE,0,0.5441768939113185,0.6272833178513842,REJECT,NO_TRADE,0,0.6332768927287231,MODERATE,0.181028326044894,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5378492885597919,1.0,0.9306773932839688
2026-06-16,decision_e9a5e7823ef242199b2e7892e2ca5fdc,CONFIG_4_MA_SM_RM_EX_RF,0,-0.009060359910022575,NO_TRADE,NO_TRADE,0,0.2707205048927541,0.6671145956963508,NEUTRAL,NO_TRADE,0,0.47972435689845183,0.626411839560561,REJECT,NO_TRADE,0,0.42463014837249535,MODERATE,0.11804977403663021,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.47052540309784735,1.0,0.920578810464677
2026-06-17,decision_4292fc3373f84d6f8d9ed407b817511f,CONFIG_4_MA_SM_RM_EX_RF,0,-0.031201161305796032,NO_TRADE,NO_TRADE,0,0.6011982391304348,0.5729063457087192,NEUTRAL,NO_TRADE,0,0.4922938387378592,0.5637379541453426,REJECT,NO_TRADE,0,0.3356616974391577,LOW,0.058929196472886754,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.39852449877564955,1.0,0.9097786748163474
2026-06-18,decision_e9933083a0a14569918f76b910e1bc0d,CONFIG_4_MA_SM_RM_EX_RF,1,0.0167740292279967,NO_TRADE,NO_TRADE,0,0.6125155621227141,0.5841145139901547,NEUTRAL,NO_TRADE,0,0.4899358372021312,0.6184713659596937,REJECT,NO_TRADE,0,0.5098983165669986,MODERATE,0.1205849715734327,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5589430494922396,1.0,0.933841457423836
2026-06-22,decision_5857cf47bd124d15a527208c5e503815,CONFIG_4_MA_SM_RM_EX_RF,0,-0.03134961010330456,NO_TRADE,NO_TRADE,0,0.6307472132666013,0.6059690778110944,NEUTRAL,NO_TRADE,0,0.47778883921459936,0.6252956971391128,REJECT,NO_TRADE,0,0.5429141187816973,MODERATE,0.29346464779637094,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,101673.9517157823,101673.9517157823,NO_TRADE_REVIEW,1.0,1.0,1.0,0.508243140915526,1.0,0.9262364711373289
2026-06-23,decision_98391c453a0b4306ad743aabb7d96a18,CONFIG_4_MA_SM_RM_EX_RF,1,0.005704995896746501,BUY_CANDIDATE,BUY,1,0.8414948510820743,0.8482522133827911,SUPPORT,BUY,1,0.5775514619291443,0.5814181666253391,REJECT,NO_TRADE,0,0.6638634715548434,HIGH,0.1854882029626987,2,2,BUY,MA_SM_BUY,MAJORITY_CONSENSUS,MA|SM,RM,True,232.60814055252078,234.051473110199,0.006708224201771307,0.0005,-0.0005032283050248054,0.005704995896746501,101673.9517157823,102254.00119312684,CONSISTENT_SUCCESS,0.3333333333333333,1.0,1.0,0.5383861943236096,1.0,0.7974245958152081
2026-06-24,decision_d899107b81e74da3ad763d604d62c50f,CONFIG_4_MA_SM_RM_EX_RF,1,0.0007952424004062379,BUY_CANDIDATE,BUY,1,0.7566543088920199,0.7071132074561205,NEUTRAL,NO_TRADE,0,0.5013905378588961,0.5230661510178098,REJECT,NO_TRADE,0,0.5181885660869586,MODERATE,0.1289515492896044,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,MA,SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.5469563640788218,1.0,0.79871012127849
2026-06-25,decision_cf59af5ae7ab41588e50ceddbac6e960,CONFIG_4_MA_SM_RM_EX_RF,0,-0.022582089041360442,NO_TRADE,NO_TRADE,0,0.612667515503633,0.48439193146694043,NEUTRAL,NO_TRADE,0,0.463789986306293,0.6236308786446967,REJECT,NO_TRADE,0,0.6847841390112133,HIGH,0.10940720471670738,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4058100049427815,1.0,0.9108715007414172
2026-06-26,decision_a3d41f653f3e4867bb5eff183c9480c3,CONFIG_4_MA_SM_RM_EX_RF,1,0.023106705896776603,NO_TRADE,NO_TRADE,0,0.49932593638336187,0.5187631406454049,NEUTRAL,NO_TRADE,0,0.4671072175295439,0.6202916726751653,REJECT,NO_TRADE,0,0.5726613207930762,MODERATE,0.09613679359644564,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5882694643609947,1.0,0.9382404196541492
2026-06-29,decision_8498385163174c63826ac94974b4633b,CONFIG_4_MA_SM_RM_EX_RF,1,0.02426286461027999,NO_TRADE,NO_TRADE,0,0.6204007963652367,0.5713775133768567,NEUTRAL,NO_TRADE,0,0.4786665689428375,0.6092728364479536,REJECT,NO_TRADE,0,0.6321915200531072,MODERATE,0.11364477221746973,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5685682926525732,1.0,0.9352852438978859
2026-06-30,decision_86af3195dece45efad3c230f4da5fda8,CONFIG_4_MA_SM_RM_EX_RF,1,0.0031690541346755534,NO_TRADE,NO_TRADE,0,0.6595720787325678,0.48158567175737693,NEUTRAL,NO_TRADE,0,0.48972773330205016,0.6162009589462498,REJECT,NO_TRADE,0,0.5688120481971763,MODERATE,0.021808520144433238,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.62680161638398,1.0,0.944020242457597
2026-07-01,decision_bbca528f824e4db4830cd982a614b676,CONFIG_4_MA_SM_RM_EX_RF,1,0.007129518893499165,NO_TRADE,NO_TRADE,0,0.4947619794588793,0.473059834835739,NEUTRAL,NO_TRADE,0,0.4901571383329866,0.5974596285717345,REJECT,NO_TRADE,0,0.4560938185317582,MODERATE,0.037517915583142394,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.630654207003128,1.0,0.9445981310504692
2026-07-02,decision_260cecff0eb445e8b032aef5d6a872b2,CONFIG_4_MA_SM_RM_EX_RF,1,0.003385157416109175,NO_TRADE,NO_TRADE,0,0.4541112208502631,0.5173005491563214,NEUTRAL,NO_TRADE,0,0.4786348486261891,0.6219729830943947,REJECT,NO_TRADE,0,0.47894329432651495,MODERATE,0.11411875321730001,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,102254.00119312684,102254.00119312684,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5822025715106613,1.0,0.9373303857265992
