classifier,regressor,probability_quantile,return_quantile,probability_threshold,return_threshold,precision,recall,f1,balanced_accuracy,roc_auc,total_return,sharpe_ratio,win_rate,maximum_drawdown,number_of_trades,excess_return,excess_sharpe,classification_pass,economic_pass,objective_score
ExtraTreesClassifier,RandomForestRegressor,0.5000000000000001,0.5,0.5061663300509354,-0.0010124620730135529,0.4722222222222222,0.3695652173913043,0.4146341463414634,0.50325394627527,0.48781500969260605,-0.18747858622139402,-0.7690956996392798,0.4722222222222222,-0.3263016241809825,108,-0.283726256011788,-2.61599064063845,False,False,-1.2032637686660994
ExtraTreesClassifier,RandomForestRegressor,0.5000000000000001,0.55,0.5061663300509354,-0.0006060445721779818,0.4803921568627451,0.35507246376811596,0.4083333333333333,0.5087464229668606,0.48781500969260605,-0.14891084454904968,-0.5840474573097407,0.4803921568627451,-0.29432335938321885,102,-0.2451585143394437,-2.430942398308911,True,False,-0.9084197237956381
ExtraTreesClassifier,RandomForestRegressor,0.5000000000000001,0.6000000000000001,0.5061663300509354,-0.0003444737265971562,0.4731182795698925,0.3188405797101449,0.38095238095238093,0.5033693344410597,0.48781500969260605,-0.16068665112162006,-0.6598174696156881,0.4731182795698925,-0.30762697028986963,93,-0.25693432091201407,-2.5067124106148584,False,False,-1.018824097050307
ExtraTreesClassifier,RandomForestRegressor,0.5000000000000001,0.65,0.5061663300509354,-9.40645865304481e-05,0.4880952380952381,0.2971014492753623,0.36936936936936937,0.5116080494784454,0.48781500969260605,-0.12988771695091306,-0.5330036414428604,0.4880952380952381,-0.29592433498320536,84,-0.22613538674130707,-2.3798985824420305,True,False,-0.7910391969934173
ExtraTreesClassifier,RandomForestRegressor,0.5000000000000001,0.7000000000000001,0.5061663300509354,7.027969620944305e-05,0.48,0.2608695652173913,0.3380281690140845,0.5062309609526447,0.48781500969260605,-0.13193459570570742,-0.5516578624381604,0.48,-0.28607904344355095,75,-0.22818226549610143,-2.3985528034373305,True,False,-0.824263308097837
ExtraTreesClassifier,RandomForestRegressor,0.5000000000000001,0.75,0.5061663300509354,0.00034239684050220475,0.4838709677419355,0.21739130434782608,0.3,0.5067848241484354,0.48781500969260605,-0.09799445688788311,-0.38853294151243184,0.4838709677419355,-0.2546074264624193,62,-0.19424212667827712,-2.235427882511602,True,False,-0.5799804728721754
ExtraTreesClassifier,RandomForestRegressor,0.5000000000000001,0.8,0.5061663300509354,0.0006157744171689807,0.45098039215686275,0.16666666666666666,0.24338624338624337,0.49416135881104034,0.48781500969260605,-0.07533700628151507,-0.2910114490593385,0.45098039215686275,-0.23473613138031857,51,-0.17158467607190908,-2.1379063900585087,False,False,-0.44000435587966247
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.0,0.5080019835149394,-0.006771974110182478,0.45864661654135336,0.4420289855072464,0.45018450184501846,0.4917151296962984,0.48781500969260605,-0.2285438775665909,-0.9116188622069321,0.45864661654135336,-0.34187005299072837,133,-0.3247915473569849,-2.7585138032061023,False,False,-1.4886034947825513
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.05,0.5080019835149394,-0.004807381007318475,0.46511627906976744,0.43478260869565216,0.449438202247191,0.4976460814178898,0.48781500969260605,-0.2136674704046222,-0.8489412455140651,0.46511627906976744,-0.3242331298573118,129,-0.3099151401950162,-2.6958361865132354,False,False,-1.374853054479952
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.1,0.5080019835149394,-0.0036120599840543453,0.46511627906976744,0.43478260869565216,0.449438202247191,0.4976460814178898,0.48781500969260605,-0.2136674704046222,-0.8489412455140651,0.46511627906976744,-0.3242331298573118,129,-0.3099151401950162,-2.6958361865132354,False,False,-1.374853054479952
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.15000000000000002,0.5080019835149394,-0.003047310664723399,0.4645669291338583,0.427536231884058,0.44528301886792454,0.49720760638788886,0.48781500969260605,-0.21063554676863605,-0.8432595730187856,0.4645669291338583,-0.3377356079856684,127,-0.30688321655903006,-2.690154514017956,False,False,-1.3575161395937525
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.2,0.5080019835149394,-0.0026309297747534564,0.464,0.42028985507246375,0.44106463878326996,0.4967691313578879,0.48781500969260605,-0.22953894854733392,-0.948513804600196,0.464,-0.3377356079856684,125,-0.32578661833772793,-2.7954087455993664,False,False,-1.5069486057543804
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.25,0.5080019835149394,-0.002214238866954062,0.4715447154471545,0.42028985507246375,0.4444444444444444,0.5031385581094803,0.48781500969260605,-0.2178680755292467,-0.888775567599012,0.4715447154471545,-0.3277036879956484,123,-0.3141157453196407,-2.735670508598182,False,False,-1.413074891316316
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.30000000000000004,0.5080019835149394,-0.0018979139170645317,0.4745762711864407,0.4057971014492754,0.4375,0.5054463214252747,0.48781500969260605,-0.2161555947309982,-0.9008410161160025,0.4745762711864407,-0.34769079155375704,118,-0.3124032645213922,-2.7477359571151725,False,False,-1.409796462702032
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.35000000000000003,0.5080019835149394,-0.0016521200777500258,0.4690265486725664,0.38405797101449274,0.42231075697211157,0.5009461829594757,0.48781500969260605,-0.21859171826192836,-0.9175037897611711,0.4690265486725664,-0.34313240896032504,113,-0.31483938805232237,-2.764398730760341,False,False,-1.4380054925823136
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.4,0.5080019835149394,-0.001459328120165427,0.4774774774774775,0.38405797101449274,0.42570281124497994,0.507315609711068,0.48781500969260605,-0.1886073606439449,-0.7683189224372919,0.4774774774774775,-0.33174002733408825,111,-0.2848550304343389,-2.615213863436462,False,False,-1.204245138089326
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.45,0.5080019835149394,-0.0012548995735889728,0.4766355140186916,0.3695652173913043,0.4163265306122449,0.5064386596510662,0.48781500969260605,-0.199704031452958,-0.833708898037272,0.4766355140186916,-0.3488626820306421,107,-0.295951701243352,-2.680603839036442,False,False,-1.2981142688171563
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.5,0.5080019835149394,-0.0010124620730135529,0.49,0.35507246376811596,0.4117647058823529,0.5151158497184529,0.48781500969260605,-0.14819672195151512,-0.5824484717249705,0.49,-0.30721573583731354,100,-0.24444439174190913,-2.4293434127241404,True,False,-0.9011018269970918
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.55,0.5080019835149394,-0.0006060445721779818,0.5,0.34057971014492755,0.4051724137931034,0.5206083264100434,0.48781500969260605,-0.10776439829046658,-0.3926362733731427,0.5,-0.2743315261638297,94,-0.2040120680808606,-2.2395312143723127,True,False,-0.5927792027018252
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.6000000000000001,0.5080019835149394,-0.0003444737265971562,0.49411764705882355,0.30434782608695654,0.37668161434977576,0.5152312378842425,0.48781500969260605,-0.12010951371767986,-0.4658054364842952,0.49411764705882355,-0.2880120286312222,85,-0.21635718350807387,-2.3127003774834654,True,False,-0.7065032951720241
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.65,0.5080019835149394,-9.40645865304481e-05,0.5,0.2826086956521739,0.3611111111111111,0.517100526170036,0.48781500969260605,-0.10948508141467483,-0.4362115740354894,0.5,-0.2794149723835493,78,-0.20573275120506884,-2.2831065150346594,True,False,-0.6362390342074645
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.7000000000000001,0.5080019835149394,7.027969620944305e-05,0.4788732394366197,0.2463768115942029,0.3253588516746411,0.5053540108926429,0.48781500969260605,-0.11705346146819318,-0.4823362477967962,0.4788732394366197,-0.2738403877651484,71,-0.21330113125858718,-2.3292311887959665,False,False,-0.7165521916432716
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.75,0.5080019835149394,0.00034239684050220475,0.4745762711864407,0.2028985507246377,0.28426395939086296,0.5027231607126373,0.48781500969260605,-0.10355167935131726,-0.420812886720769,0.4745762711864407,-0.25919976226941244,59,-0.19979934914171127,-2.2677078277199394,False,False,-0.6329463834373249
ExtraTreesClassifier,RandomForestRegressor,0.5500000000000002,0.8,0.5080019835149394,0.0006157744171689807,0.44,0.15942028985507245,0.23404255319148937,0.4905381704052433,0.48781500969260605,-0.0853301734423334,-0.34428226546324947,0.44,-0.24300661458685135,50,-0.1815778432327274,-2.1911772064624198,False,False,-0.5242247448522567
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.0,0.5109753215522765,-0.006771974110182478,0.4406779661016949,0.37681159420289856,0.40625,0.4782147142989015,0.48781500969260605,-0.163155796687263,-0.633018298358496,0.4406779661016949,-0.2822234929756722,118,-0.259403466477657,-2.479913239357666,False,False,-1.0201573580320238
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.05,0.5109753215522765,-0.004807381007318475,0.4473684210526316,0.3695652173913043,0.40476190476190477,0.4841456660204929,0.48781500969260605,-0.1470184756684797,-0.5641276858707207,0.4473684210526316,-0.2629881289888366,114,-0.2432661454588737,-2.411022626869891,False,False,-0.8968486541526737
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.1,0.5109753215522765,-0.0036120599840543453,0.4473684210526316,0.3695652173913043,0.40476190476190477,0.4841456660204929,0.48781500969260605,-0.1470184756684797,-0.5641276858707207,0.4473684210526316,-0.2629881289888366,114,-0.2432661454588737,-2.411022626869891,False,False,-0.8968486541526737
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.15000000000000002,0.5109753215522765,-0.003047310664723399,0.44642857142857145,0.36231884057971014,0.4,0.483707190990492,0.48781500969260605,-0.14372956830760775,-0.5556921651454231,0.44642857142857145,-0.2777143416937694,112,-0.23997723809800175,-2.402587106144593,False,False,-0.8776012608566162
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.2,0.5109753215522765,-0.0026309297747534564,0.44545454545454544,0.35507246376811596,0.3951612903225806,0.4832687159604911,0.48781500969260605,-0.16423520918773504,-0.6645906559024966,0.44545454545454544,-0.2777143416937694,110,-0.26048287897812905,-2.5114855969016667,False,False,-1.0385646406704305
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.25,0.5109753215522765,-0.002214238866954062,0.44954128440366975,0.35507246376811596,0.3967611336032389,0.48645342933628727,0.48781500969260605,-0.15780461519049882,-0.6324362949627822,0.44954128440366975,-0.27215688597219045,109,-0.25405228498089283,-2.4793312359619524,False,False,-0.9871638681031347
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.30000000000000004,0.5109753215522765,-0.0018979139170645317,0.4519230769230769,0.34057971014492755,0.3884297520661157,0.4887611926520816,0.48781500969260605,-0.1559606252193213,-0.6406752240513595,0.4519230769230769,-0.2937953739935777,104,-0.2522082950097153,-2.4875701650505295,False,False,-0.9828985613080239
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.35000000000000003,0.5109753215522765,-0.0016521200777500258,0.46078431372549017,0.34057971014492755,0.39166666666666666,0.495130619403674,0.48781500969260605,-0.1422164886916214,-0.5718237980493985,0.46078431372549017,-0.28229570574783036,102,-0.2384641584820154,-2.4187187390485687,False,False,-0.873158359429655
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.4,0.5109753215522765,-0.001459328120165427,0.47,0.34057971014492755,0.3949579831932773,0.5015000461552663,0.48781500969260605,-0.10930144522078533,-0.41242612508664916,0.47,-0.2698482028926993,100,-0.20554911501117934,-2.2593210660858194,False,False,-0.6178146340640462
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.45,0.5109753215522765,-0.0012548995735889728,0.4639175257731959,0.32608695652173914,0.3829787234042553,0.4974383827194683,0.48781500969260605,-0.12763838896926594,-0.5094042175726115,0.4639175257731959,-0.2935417049213196,97,-0.22388605875965994,-2.3562991585717814,False,False,-0.7688427168416703
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.5,0.5109753215522765,-0.0010124620730135529,0.4835164835164835,0.3188405797101449,0.38427947598253276,0.509738761192652,0.48781500969260605,-0.07097513713954806,-0.23737635291234926,0.4835164835164835,-0.25269261802796295,91,-0.16722280692994207,-2.0842712939115193,True,False,-0.3293647362335999
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.55,0.5109753215522765,-0.0006060445721779818,0.49411764705882355,0.30434782608695654,0.37668161434977576,0.5152312378842425,0.48781500969260605,-0.02687735668677349,-0.032151025223504194,0.49411764705882355,-0.217220373765873,85,-0.1231250264771675,-1.8790459662226744,True,False,0.006325405605383992
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.6000000000000001,0.5109753215522765,-0.0003444737265971562,0.48717948717948717,0.2753623188405797,0.35185185185185186,0.5102926243884427,0.48781500969260605,-0.056579300637868535,-0.17714746491921773,0.48717948717948717,-0.23639250370489728,78,-0.15282697042826254,-2.024042405918388,True,False,-0.23537410780583184
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.65,0.5109753215522765,-9.40645865304481e-05,0.4861111111111111,0.2536231884057971,0.3333333333333333,0.50897719929844,0.48781500969260605,-0.08853068712655143,-0.3432307854929397,0.4861111111111111,-0.2622540501563123,72,-0.18477835691694544,-2.19012572649211,True,False,-0.4928564030580847
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.7000000000000001,0.5109753215522765,7.027969620944305e-05,0.4696969696969697,0.2246376811594203,0.30392156862745096,0.5008538724268439,0.48781500969260605,-0.08734487359560084,-0.3424255541675738,0.4696969696969697,-0.2456823521652831,66,-0.18359254338599484,-2.189320495166744,False,False,-0.5001795307175259
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.75,0.5109753215522765,0.00034239684050220475,0.4642857142857143,0.18840579710144928,0.26804123711340205,0.4986614972768393,0.48781500969260605,-0.08995507891573618,-0.35997317776286647,0.4642857142857143,-0.2479639056081856,56,-0.18620274870613018,-2.2068681187620367,False,False,-0.5387318230895164
ExtraTreesClassifier,RandomForestRegressor,0.6000000000000002,0.8,0.5109753215522765,0.0006157744171689807,0.4375,0.15217391304347827,0.22580645161290322,0.49009969537524234,0.48781500969260605,-0.06375671351931911,-0.23904709236102092,0.4375,-0.2241863500990242,48,-0.16000438330971312,-2.0859420333601912,False,False,-0.36195918357853324
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.0,0.5137407704116378,-0.006771974110182478,0.4368932038834951,0.32608695652173914,0.37344398340248963,0.4783301024646912,0.48781500969260605,-0.19618339266852802,-0.8619978679372544,0.4368932038834951,-0.2619882232424573,103,-0.29243106245892203,-2.7088928089364246,False,False,-1.3025834816251454
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.05,0.5137407704116378,-0.004807381007318475,0.44554455445544555,0.32608695652173914,0.37656903765690375,0.48469952921628356,0.48781500969260605,-0.16543922457851445,-0.7052007595345752,0.44554455445544555,-0.2422105835265035,101,-0.26168689436890846,-2.5520957005337452,False,False,-1.0613584045482691
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.1,0.5137407704116378,-0.0036120599840543453,0.44554455445544555,0.32608695652173914,0.37656903765690375,0.48469952921628356,0.48781500969260605,-0.16543922457851445,-0.7052007595345752,0.44554455445544555,-0.2422105835265035,101,-0.26168689436890846,-2.5520957005337452,False,False,-1.0613584045482691
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.15000000000000002,0.5137407704116378,-0.003047310664723399,0.4444444444444444,0.3188405797101449,0.37130801687763715,0.4842610541862826,0.48781500969260605,-0.16222134353527562,-0.6982274111238848,0.4444444444444444,-0.2573519517614886,99,-0.2584690133256696,-2.545122352123055,False,False,-1.0431492271663094
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.2,0.5137407704116378,-0.0026309297747534564,0.4489795918367347,0.3188405797101449,0.3728813559322034,0.4874457675620788,0.48781500969260605,-0.1606624865106826,-0.6899277960453969,0.4489795918367347,-0.2573519517614886,98,-0.2569101563010766,-2.536822737044567,False,False,-1.0293990972540912
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.25,0.5137407704116378,-0.002214238866954062,0.4489795918367347,0.3188405797101449,0.3728813559322034,0.4874457675620788,0.48781500969260605,-0.1606624865106826,-0.6899277960453969,0.4489795918367347,-0.2573519517614886,98,-0.2569101563010766,-2.536822737044567,False,False,-1.0293990972540912
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.30000000000000004,0.5137407704116378,-0.0018979139170645317,0.4574468085106383,0.3115942028985507,0.3706896551724138,0.4933767192836702,0.48781500969260605,-0.1318320567185991,-0.5466048359785795,0.4574468085106383,-0.25630804019849207,94,-0.2280797265089931,-2.3934997769777495,False,False,-0.8082646393216426
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.35000000000000003,0.5137407704116378,-0.0016521200777500258,0.46236559139784944,0.3115942028985507,0.3722943722943723,0.4965614326594664,0.48781500969260605,-0.1289860006168252,-0.5318778747636737,0.46236559139784944,-0.25387004527318624,93,-0.2252336704072192,-2.3787728157628436,False,False,-0.7843570986560167
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.4,0.5137407704116378,-0.001459328120165427,0.4725274725274725,0.3115942028985507,0.37554585152838427,0.5029308594110588,0.48781500969260605,-0.09556327416493215,-0.3661492548617651,0.4725274725274725,-0.2409295420378833,91,-0.19181094395532616,-2.2130441958609355,False,False,-0.5240800299036562
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.45,0.5137407704116378,-0.0012548995735889728,0.4659090909090909,0.2971014492753623,0.36283185840707965,0.49886919597526075,0.48781500969260605,-0.11418304768618648,-0.46668231068050975,0.4659090909090909,-0.25352473849855883,88,-0.2104307174765805,-2.3135772516796798,False,False,-0.6769918599890904
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.5,0.5137407704116378,-0.0010124620730135529,0.4819277108433735,0.2898550724637681,0.36199095022624433,0.5079848610726484,0.48781500969260605,-0.07117470114262459,-0.2544463830914809,0.4819277108433735,-0.22165710629454638,83,-0.1674223709330186,-2.101341324090651,True,False,-0.34268539367976164
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.55,0.5137407704116378,-0.0006060445721779818,0.48717948717948717,0.2753623188405797,0.35185185185185186,0.5102926243884427,0.48781500969260605,-0.03381054303170772,-0.07428289235471745,0.48717948717948717,-0.190346452955651,78,-0.13005821282210173,-1.9211778333538876,True,False,-0.05911372660102679
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.6000000000000001,0.5137407704116378,-0.0003444737265971562,0.4861111111111111,0.2536231884057971,0.3333333333333333,0.50897719929844,0.48781500969260605,-0.05265615726754724,-0.17078812357724618,0.4861111111111111,-0.21017678896503955,72,-0.14890382705794125,-2.0176830645764166,True,False,-0.21480242061482077
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.65,0.5137407704116378,-9.40645865304481e-05,0.47058823529411764,0.2318840579710145,0.3106796116504854,0.5012923474568448,0.48781500969260605,-0.09552735308037785,-0.3998146666330045,0.47058823529411764,-0.2459195298901644,68,-0.19177502287077186,-2.246709607632175,False,False,-0.56329944717482
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.7000000000000001,0.5137407704116378,7.027969620944305e-05,0.45161290322580644,0.2028985507246377,0.28,0.4931690205852488,0.48781500969260605,-0.09435064215007705,-0.3997314244010586,0.45161290322580644,-0.22898091597538628,62,-0.19059831194047105,-2.2466263654002288,False,False,-0.571639032666333
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.75,0.5137407704116378,0.00034239684050220475,0.4423076923076923,0.16666666666666666,0.24210526315789474,0.49097664543524416,0.48781500969260605,-0.0969408108826525,-0.41851793970485157,0.4423076923076923,-0.23131298556271396,52,-0.1931884806730465,-2.2654128807040217,False,False,-0.6116402191174304
ExtraTreesClassifier,RandomForestRegressor,0.6500000000000002,0.8,0.5137407704116378,0.0006157744171689807,0.43478260869565216,0.14492753623188406,0.21739130434782608,0.4896612203452414,0.48781500969260605,-0.05317230274341411,-0.1971247912678941,0.43478260869565216,-0.19548156263855476,46,-0.14941997253380812,-2.0440197322670643,False,False,-0.28479122471177337
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.0,0.5159354726993806,-0.006771974110182478,0.449438202247191,0.2898550724637681,0.3524229074889868,0.48887658081787133,0.48781500969260605,-0.14403056024516103,-0.6143395509771037,0.449438202247191,-0.25803753606991175,89,-0.24027823003555504,-2.461234491976274,False,False,-0.9137504327231624
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.05,0.5159354726993806,-0.004807381007318475,0.45977011494252873,0.2898550724637681,0.35555555555555557,0.4952460075694637,0.48781500969260605,-0.11129166421376158,-0.4498704507786789,0.45977011494252873,-0.23815402369719352,87,-0.20753933400415558,-2.296765391777849,False,False,-0.6575297364958176
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.1,0.5159354726993806,-0.0036120599840543453,0.45977011494252873,0.2898550724637681,0.35555555555555557,0.4952460075694637,0.48781500969260605,-0.11129166421376158,-0.4498704507786789,0.45977011494252873,-0.23815402369719352,87,-0.20753933400415558,-2.296765391777849,False,False,-0.6575297364958176
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.15000000000000002,0.5159354726993806,-0.003047310664723399,0.45348837209302323,0.2826086956521739,0.3482142857142857,0.49162281916366657,0.48781500969260605,-0.12904891955820996,-0.5463151954513147,0.45348837209302323,-0.2533764459358472,86,-0.22529658934860397,-2.393210136450485,False,False,-0.8014362515472033
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.2,0.5159354726993806,-0.0026309297747534564,0.45348837209302323,0.2826086956521739,0.3482142857142857,0.49162281916366657,0.48781500969260605,-0.12904891955820996,-0.5463151954513147,0.45348837209302323,-0.2533764459358472,86,-0.22529658934860397,-2.393210136450485,False,False,-0.8014362515472033
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.25,0.5159354726993806,-0.002214238866954062,0.45348837209302323,0.2826086956521739,0.3482142857142857,0.49162281916366657,0.48781500969260605,-0.12904891955820996,-0.5463151954513147,0.45348837209302323,-0.2533764459358472,86,-0.22529658934860397,-2.393210136450485,False,False,-0.8014362515472033
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.30000000000000004,0.5159354726993806,-0.0018979139170645317,0.4578313253012048,0.2753623188405797,0.3438914027149321,0.4943690575094618,0.48781500969260605,-0.12589956573401762,-0.5299572791547287,0.4578313253012048,-0.2523269461584734,83,-0.22214723552441162,-2.376852220153899,False,False,-0.7782724489618372
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.35000000000000003,0.5159354726993806,-0.0016521200777500258,0.4578313253012048,0.2753623188405797,0.3438914027149321,0.4943690575094618,0.48781500969260605,-0.12589956573401762,-0.5299572791547287,0.4578313253012048,-0.2523269461584734,83,-0.22214723552441162,-2.376852220153899,False,False,-0.7782724489618372
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.4,0.5159354726993806,-0.001459328120165427,0.4634146341463415,0.2753623188405797,0.34545454545454546,0.497553770885258,0.48781500969260605,-0.11073960676716421,-0.45288038190629526,0.4634146341463415,-0.23935968018705467,82,-0.20698727655755822,-2.2997753229054654,False,False,-0.6588459994210042
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.45,0.5159354726993806,-0.0012548995735889728,0.4625,0.26811594202898553,0.3394495412844037,0.49711529585525704,0.48781500969260605,-0.11435144600828662,-0.4751898680241338,0.4625,-0.23935968018705467,80,-0.21059911579868063,-2.322084809023304,False,False,-0.6904834918125629
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.5,0.5159354726993806,-0.0010124620730135529,0.4675324675324675,0.2608695652173913,0.33488372093023255,0.4998615342010523,0.48781500969260605,-0.09421554098897422,-0.37528249439040867,0.4675324675324675,-0.22641456165781093,77,-0.19046321077936823,-2.222177435389579,False,False,-0.5364827703217311
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.55,0.5159354726993806,-0.0006060445721779818,0.4657534246575342,0.2463768115942029,0.3222748815165877,0.4989845841410505,0.48781500969260605,-0.0662256667107668,-0.23809471961173032,0.4657534246575342,-0.20250980269750507,73,-0.1624733365011608,-2.0849896606109004,False,False,-0.32686569151559114
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.6000000000000001,0.5159354726993806,-0.0003444737265971562,0.47058823529411764,0.2318840579710145,0.3106796116504854,0.5012923474568448,0.48781500969260605,-0.07356173450495884,-0.2791767932751176,0.47058823529411764,-0.21279973249215323,68,-0.16980940429535285,-2.1260717342742876,False,False,-0.38946423582248124
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.65,0.5159354726993806,-9.40645865304481e-05,0.453125,0.21014492753623187,0.2871287128712871,0.49360749561524975,0.48781500969260605,-0.11548686717271106,-0.5107430144319113,0.453125,-0.248423774460801,64,-0.21173453696310507,-2.3576379554310813,False,False,-0.7329891739123524
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.7000000000000001,0.5159354726993806,7.027969620944305e-05,0.4406779661016949,0.18840579710144928,0.2639593908629442,0.48910735714945075,0.48781500969260605,-0.0998340540078686,-0.42969546097451206,0.4406779661016949,-0.2315414124098647,59,-0.1960817237982626,-2.2765904019736825,False,False,-0.623741966441595
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.75,0.5159354726993806,0.00034239684050220475,0.44,0.15942028985507245,0.23404255319148937,0.4905381704052433,0.48781500969260605,-0.0987167920111458,-0.4283103435137115,0.44,-0.23071466604588975,50,-0.1949644618015398,-2.275205284512882,False,False,-0.6293350286470474
ExtraTreesClassifier,RandomForestRegressor,0.7000000000000002,0.8,0.5159354726993806,0.0006157744171689807,0.4444444444444444,0.14492753623188406,0.2185792349726776,0.4928459337210376,0.48781500969260605,-0.05243532464999212,-0.1931580204891037,0.4444444444444444,-0.19485535317530467,45,-0.14868299444038613,-2.040052961488274,False,False,-0.2766831307916974
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.0,0.5189545858662454,-0.006771974110182478,0.44594594594594594,0.2391304347826087,0.3113207547169811,0.48899196898366104,0.48781500969260605,-0.1524015472061503,-0.6937543486956177,0.44594594594594594,-0.2593775301467329,74,-0.2486492169965443,-2.540649289694788,False,False,-1.0065259983111692
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.05,0.5189545858662454,-0.004807381007318475,0.4583333333333333,0.2391304347826087,0.3142857142857143,0.4953613957352534,0.48781500969260605,-0.11998282250221615,-0.5234133114667674,0.4583333333333333,-0.23952992766178005,72,-0.21623049229261015,-2.3703082524659376,False,False,-0.7507898309545625
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.1,0.5189545858662454,-0.0036120599840543453,0.4583333333333333,0.2391304347826087,0.3142857142857143,0.4953613957352534,0.48781500969260605,-0.11998282250221615,-0.5234133114667674,0.4583333333333333,-0.23952992766178005,72,-0.21623049229261015,-2.3703082524659376,False,False,-0.7507898309545625
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.15000000000000002,0.5189545858662454,-0.003047310664723399,0.4583333333333333,0.2391304347826087,0.3142857142857143,0.4953613957352534,0.48781500969260605,-0.11998282250221615,-0.5234133114667674,0.4583333333333333,-0.23952992766178005,72,-0.21623049229261015,-2.3703082524659376,False,False,-0.7507898309545625
